year,region_type,region_year_spec,region_id,region_level,public_health_proj_count
2017,NUTS,2016,DE60,2,3
2017,NUTS,2016,DE600,3,3
2017,NUTS,2016,DE7,1,5
2017,NUTS,2016,DE71,2,1
2017,NUTS,2016,DE712,3,1
2017,NUTS,2016,DE72,2,1
2017,NUTS,2016,DE721,3,1
2017,NUTS,2016,DE73,2,3
2017,NUTS,2016,DE731,3,3
2017,NUTS,2016,DE9,1,4
2017,NUTS,2016,DE91,2,1
2017,NUTS,2016,DE91C,3,1
2017,NUTS,2016,DE92,2,2
2017,NUTS,2016,DE929,3,2
2017,NUTS,2016,DE94,2,1
2017,NUTS,2016,DE943,3,1
2017,NUTS,2016,DEA,1,11
2017,NUTS,2016,DEA1,2,2
2017,NUTS,2016,DEA12,3,1
2017,NUTS,2016,DEA1A,3,1
2017,NUTS,2016,DEA2,2,8
2017,NUTS,2016,DEA22,3,2
2017,NUTS,2016,DEA23,3,2
2017,NUTS,2016,DEA26,3,3
2017,NUTS,2016,DEA2D,3,1
2017,NUTS,2016,DEA3,2,1
2017,NUTS,2016,DEA33,3,1
2017,NUTS,2016,DEB,1,2
2017,NUTS,2016,DEB1,2,1
2017,NUTS,2016,DEB1B,3,1
2017,NUTS,2016,DEB3,2,1
2017,NUTS,2016,DEB32,3,1
2017,NUTS,2016,DEC,1,3
2017,NUTS,2016,DEC0,2,3
2017,NUTS,2016,DEC01,3,3
2017,NUTS,2016,DED,1,4
2017,NUTS,2016,DED2,2,2
2017,NUTS,2016,DED21,3,2
2017,NUTS,2016,DED4,2,1
2017,NUTS,2016,DED41,3,1
2017,NUTS,2016,DED5,2,1
2017,NUTS,2016,DED51,3,1
2017,NUTS,2016,DK,0,8
2017,NUTS,2016,DK0,1,8
2017,NUTS,2016,DK01,2,2
2017,NUTS,2016,DK013,3,2
2017,NUTS,2016,DK03,2,2
2017,NUTS,2016,DK031,3,1
2017,NUTS,2016,DK032,3,1
2017,NUTS,2016,DK04,2,3
2017,NUTS,2016,DK042,3,3
2017,NUTS,2016,DK05,2,1
2017,NUTS,2016,DK050,3,1
2017,NUTS,2016,ES,0,20
2017,NUTS,2016,ES2,1,4
2017,NUTS,2016,ES22,2,1
2017,NUTS,2016,ES220,3,1
2017,NUTS,2016,ES24,2,3
2017,NUTS,2016,ES243,3,3
2017,NUTS,2016,ES3,1,6
2017,NUTS,2016,ES30,2,6
2017,NUTS,2016,ES300,3,6
2017,NUTS,2016,ES5,1,10
2017,NUTS,2016,ES51,2,9
2017,NUTS,2016,ES511,3,8
2017,NUTS,2016,ES513,3,1
2017,NUTS,2016,ES52,2,1
2017,NUTS,2016,ES523,3,1
2017,NUTS,2016,FI,0,4
2017,NUTS,2016,FI1,1,4
2017,NUTS,2016,FI19,2,1
2017,NUTS,2016,FI197,3,1
2017,NUTS,2016,FI1B,2,3
2017,NUTS,2016,FI1B1,3,3
2017,NUTS,2016,FR,0,39
2017,NUTS,2016,FR1,1,27
2017,NUTS,2016,FR10,2,27
2017,NUTS,2016,FR101,3,13
2017,NUTS,2016,FR104,3,1
2017,NUTS,2016,FR105,3,8
2017,NUTS,2016,FR107,3,5
2017,NUTS,2016,FRC,1,1
2017,NUTS,2016,FRC2,2,1
2017,NUTS,2016,FRC21,3,1
2017,NUTS,2016,FRE,1,1
2017,NUTS,2016,FRE1,2,1
2017,NUTS,2016,FRE12,3,1
2017,NUTS,2016,FRF,1,1
2017,NUTS,2016,FRF1,2,1
2017,NUTS,2016,FRF11,3,1
2017,NUTS,2016,FRI,1,2
2017,NUTS,2016,FRI1,2,2
2017,NUTS,2016,FRI12,3,2
2017,NUTS,2016,FRJ,1,2
2017,NUTS,2016,FRJ1,2,2
2017,NUTS,2016,FRJ11,3,1
2017,NUTS,2016,FRJ13,3,1
2017,NUTS,2016,FRK,1,3
2017,NUTS,2016,FRK2,2,3
2017,NUTS,2016,FRK26,3,3
2017,NUTS,2016,FRL,1,2
2017,NUTS,2016,FRL0,2,2
2017,NUTS,2016,FRL03,3,1
2017,NUTS,2016,FRL04,3,1
2017,NUTS,2016,HU,0,4
2017,NUTS,2016,HU1,1,3
2017,NUTS,2016,HU11,2,1
2017,NUTS,2016,HU110,3,1
2017,NUTS,2016,HU12,2,2
2017,NUTS,2016,HU120,3,2
2017,NUTS,2016,HU2,1,1
2017,NUTS,2016,HU23,2,1
2017,NUTS,2016,HU231,3,1
2017,NUTS,2016,IE,0,4
2017,NUTS,2016,IE0,1,4
2017,NUTS,2016,IE06,2,4
2017,NUTS,2016,IE061,3,4
2017,NUTS,2016,IT,0,27
2017,NUTS,2016,ITC,1,6
2017,NUTS,2016,ITC1,2,2
2017,NUTS,2016,ITC11,3,2
2017,NUTS,2016,ITC4,2,4
2017,NUTS,2016,ITC41,3,1
2017,NUTS,2016,ITC4C,3,3
2017,NUTS,2016,ITH,1,10
2017,NUTS,2016,ITH3,2,5
2017,NUTS,2016,ITH35,3,3
2017,NUTS,2016,ITH36,3,2
2017,NUTS,2016,ITH5,2,5
2017,NUTS,2016,ITH53,3,1
2017,NUTS,2016,ITH55,3,2
2017,NUTS,2016,ITH57,3,1
2017,NUTS,2016,ITH58,3,1
2017,NUTS,2016,ITI,1,11
2017,NUTS,2016,ITI1,2,4
2017,NUTS,2016,ITI11,3,1
2017,NUTS,2016,ITI13,3,1
2017,NUTS,2016,ITI14,3,1
2017,NUTS,2016,ITI17,3,1
2017,NUTS,2016,ITI4,2,7
2017,NUTS,2016,ITI43,3,7
2017,NUTS,2016,LU,0,4
2017,NUTS,2016,LU0,1,4
2017,NUTS,2016,LU00,2,4
2017,NUTS,2016,LU000,3,4
2017,NUTS,2016,NL,0,41
2017,NUTS,2016,NL1,1,2
2017,NUTS,2016,NL11,2,2
2017,NUTS,2016,NL113,3,2
2017,NUTS,2016,NL2,1,5
2017,NUTS,2016,NL21,2,2
2017,NUTS,2016,NL213,3,2
2017,NUTS,2016,NL22,2,3
2017,NUTS,2016,NL221,3,1
2017,NUTS,2016,NL226,3,2
2017,NUTS,2016,NL3,1,23
2017,NUTS,2016,NL31,2,9
2017,NUTS,2016,NL310,3,9
2017,NUTS,2016,NL32,2,5
2017,NUTS,2016,NL329,3,5
2017,NUTS,2016,NL33,2,9
2017,NUTS,2016,NL332,3,1
2017,NUTS,2016,NL333,3,3
2017,NUTS,2016,NL337,3,3
2017,NUTS,2016,NL33C,3,2
2017,NUTS,2016,NL4,1,11
2017,NUTS,2016,NL41,2,9
2017,NUTS,2016,NL413,3,2
2017,NUTS,2016,NL414,3,7
2017,NUTS,2016,NL42,2,2
2017,NUTS,2016,NL423,3,2
2017,NUTS,2016,PL,0,4
2017,NUTS,2016,PL2,1,2
2017,NUTS,2016,PL21,2,2
2017,NUTS,2016,PL213,3,2
2017,NUTS,2016,PL5,1,1
2017,NUTS,2016,PL51,2,1
2017,NUTS,2016,PL514,3,1
2017,NUTS,2016,PL9,1,1
2017,NUTS,2016,PL91,2,1
2017,NUTS,2016,PL911,3,1
2017,NUTS,2016,PT,0,2
2017,NUTS,2016,PT1,1,2
2017,NUTS,2016,PT11,2,1
2017,NUTS,2016,PT112,3,1
2017,NUTS,2016,PT16,2,1
2017,NUTS,2016,PT16D,3,1
2017,NUTS,2016,SE,0,10
2017,NUTS,2016,SE1,1,9
2017,NUTS,2016,SE11,2,7
2017,NUTS,2016,SE110,3,7
2017,NUTS,2016,SE12,2,2
2017,NUTS,2016,SE121,3,2
2017,NUTS,2016,SE2,1,1
2017,NUTS,2016,SE22,2,1
2017,NUTS,2016,SE224,3,1
2017,NUTS,2016,SI,0,2
2017,NUTS,2016,SI0,1,2
2017,NUTS,2016,SI04,2,2
2017,NUTS,2016,SI041,3,2
2017,NUTS,2016,SK,0,2
2017,NUTS,2016,SK0,1,2
2017,NUTS,2016,SK01,2,2
2017,NUTS,2016,SK010,3,2
2017,NUTS,2016,UK,0,28
2017,NUTS,2016,UKD,1,2
2017,NUTS,2016,UKD3,2,2
2017,NUTS,2016,UKD33,3,2
2017,NUTS,2016,UKE,1,2
2017,NUTS,2016,UKE1,2,1
2017,NUTS,2016,UKE11,3,1
2017,NUTS,2016,UKE4,2,1
2017,NUTS,2016,UKE42,3,1
2017,NUTS,2016,UKG,1,3
2017,NUTS,2016,UKG3,2,3
2017,NUTS,2016,UKG31,3,3
2017,NUTS,2016,UKH,1,1
2017,NUTS,2016,UKH1,2,1
2017,NUTS,2016,UKH12,3,1
2017,NUTS,2016,UKI,1,12
2017,NUTS,2016,UKI3,2,11
2017,NUTS,2016,UKI31,3,3
2017,NUTS,2016,UKI32,3,7
2017,NUTS,2016,UKI34,3,1
2017,NUTS,2016,UKI7,2,1
2017,NUTS,2016,UKI75,3,1
2017,NUTS,2016,UKJ,1,4
2017,NUTS,2016,UKJ1,2,2
2017,NUTS,2016,UKJ14,3,2
2017,NUTS,2016,UKJ2,2,1
2017,NUTS,2016,UKJ25,3,1
2017,NUTS,2016,UKJ3,2,1
2017,NUTS,2016,UKJ32,3,1
2017,NUTS,2016,UKM,1,4
2017,NUTS,2016,UKM7,2,2
2017,NUTS,2016,UKM75,3,2
2017,NUTS,2016,UKM8,2,2
2017,NUTS,2016,UKM82,3,2
2018,NUTS,2016,AT,0,17
2018,NUTS,2016,AT1,1,6
2018,NUTS,2016,AT12,2,2
2018,NUTS,2016,AT124,3,1
2018,NUTS,2016,AT126,3,1
2018,NUTS,2016,AT13,2,4
2018,NUTS,2016,AT130,3,4
2018,NUTS,2016,AT2,1,6
2018,NUTS,2016,AT22,2,6
2018,NUTS,2016,AT221,3,6
2018,NUTS,2016,AT3,1,5
2018,NUTS,2016,AT33,2,5
2018,NUTS,2016,AT332,3,5
2018,NUTS,2016,BE,0,26
2018,NUTS,2016,BE1,1,2
2018,NUTS,2016,BE10,2,2
2018,NUTS,2016,BE100,3,2
2018,NUTS,2016,BE2,1,19
2018,NUTS,2016,BE21,2,3
2018,NUTS,2016,BE211,3,3
2018,NUTS,2016,BE23,2,5
2018,NUTS,2016,BE234,3,5
2018,NUTS,2016,BE24,2,11
2018,NUTS,2016,BE241,3,1
2018,NUTS,2016,BE242,3,10
2018,NUTS,2016,BE3,1,5
2018,NUTS,2016,BE31,2,2
2018,NUTS,2016,BE310,3,2
2018,NUTS,2016,BE33,2,2
2018,NUTS,2016,BE332,3,2
2018,NUTS,2016,BE35,2,1
2018,NUTS,2016,BE352,3,1
2018,NUTS,2016,CZ,0,2
2018,NUTS,2016,CZ0,1,2
2018,NUTS,2016,CZ01,2,2
2018,NUTS,2016,CZ010,3,2
2018,NUTS,2016,DE,0,89
2018,NUTS,2016,DE1,1,27
2018,NUTS,2016,DE11,2,5
2018,NUTS,2016,DE111,3,5
2018,NUTS,2016,DE12,2,17
2018,NUTS,2016,DE122,3,5
2018,NUTS,2016,DE125,3,11
2018,NUTS,2016,DE128,3,1
2018,NUTS,2016,DE13,2,2
2018,NUTS,2016,DE131,3,1
2018,NUTS,2016,DE138,3,1
2018,NUTS,2016,DE14,2,3
2018,NUTS,2016,DE144,3,3
2018,NUTS,2016,DE2,1,11
2018,NUTS,2016,DE21,2,8
2018,NUTS,2016,DE212,3,6
2018,NUTS,2016,DE21H,3,2
2018,NUTS,2016,DE25,2,2
2018,NUTS,2016,DE252,3,2
2018,NUTS,2016,DE27,2,1
2018,NUTS,2016,DE271,3,1
2018,NUTS,2016,DE3,1,6
2018,NUTS,2016,DE30,2,6
2018,NUTS,2016,DE300,3,6
2018,NUTS,2016,DE4,1,1
2018,NUTS,2016,DE40,2,1
2018,NUTS,2016,DE404,3,1
2018,NUTS,2016,DE6,1,3
2018,NUTS,2016,DE60,2,3
2018,NUTS,2016,DE600,3,3
2018,NUTS,2016,DE7,1,5
2018,NUTS,2016,DE71,2,3
2018,NUTS,2016,DE711,3,1
2018,NUTS,2016,DE712,3,2
2018,NUTS,2016,DE72,2,1
2018,NUTS,2016,DE722,3,1
2018,NUTS,2016,DE73,2,1
2018,NUTS,2016,DE735,3,1
2018,NUTS,2016,DE8,1,1
2018,NUTS,2016,DE80,2,1
2018,NUTS,2016,DE80N,3,1
2018,NUTS,2016,DE9,1,4
2018,NUTS,2016,DE91,2,1
2018,NUTS,2016,DE91C,3,1
2018,NUTS,2016,DE92,2,3
2018,NUTS,2016,DE929,3,3
2018,NUTS,2016,DEA,1,13
2018,NUTS,2016,DEA1,2,2
2018,NUTS,2016,DEA19,3,1
2018,NUTS,2016,DEA1A,3,1
2018,NUTS,2016,DEA2,2,10
2018,NUTS,2016,DEA22,3,3
2018,NUTS,2016,DEA26,3,2
2018,NUTS,2016,DEA2C,3,1
2018,NUTS,2016,DEA2D,3,4
2018,NUTS,2016,DEA3,2,1
2018,NUTS,2016,DEA37,3,1
2018,NUTS,2016,DEB,1,5
2018,NUTS,2016,DEB3,2,5
2018,NUTS,2016,DEB32,3,1
2018,NUTS,2016,DEB34,3,1
2018,NUTS,2016,DEB3J,3,3
2018,NUTS,2016,DEC,1,1
2018,NUTS,2016,DEC0,2,1
2018,NUTS,2016,DEC01,3,1
2018,NUTS,2016,DED,1,3
2018,NUTS,2016,DED2,2,2
2018,NUTS,2016,DED21,3,2
2018,NUTS,2016,DED5,2,1
2018,NUTS,2016,DED51,3,1
2018,NUTS,2016,DEF,1,1
2018,NUTS,2016,DEF0,2,1
2018,NUTS,2016,DEF02,3,1
2018,NUTS,2016,DEG,1,8
2018,NUTS,2016,DEG0,2,8
2018,NUTS,2016,DEG03,3,6
2018,NUTS,2016,DEG05,3,1
2018,NUTS,2016,DEG0J,3,1
2018,NUTS,2016,DK,0,6
2018,NUTS,2016,DK0,1,6
2018,NUTS,2016,DK01,2,5
2018,NUTS,2016,DK011,3,4
2018,NUTS,2016,DK012,3,1
2018,NUTS,2016,DK04,2,1
2018,NUTS,2016,DK041,3,1
2018,NUTS,2016,EE,0,4
2018,NUTS,2016,EE0,1,4
2018,NUTS,2016,EE00,2,4
2018,NUTS,2016,EE001,3,1
2018,NUTS,2016,EE008,3,3
2018,NUTS,2016,ES,0,31
2018,NUTS,2016,ES1,1,1
2018,NUTS,2016,ES12,2,1
2018,NUTS,2016,ES120,3,1
2018,NUTS,2016,ES2,1,4
2018,NUTS,2016,ES21,2,2
2018,NUTS,2016,ES212,3,1
2018,NUTS,2016,ES213,3,1
2018,NUTS,2016,ES24,2,2
2018,NUTS,2016,ES243,3,2
2018,NUTS,2016,ES3,1,6
2018,NUTS,2016,ES30,2,6
2018,NUTS,2016,ES300,3,6
2018,NUTS,2016,ES4,1,2
2018,NUTS,2016,ES42,2,2
2018,NUTS,2016,ES422,3,1
2018,NUTS,2016,ES425,3,1
2018,NUTS,2016,ES5,1,18
2018,NUTS,2016,ES51,2,16
2018,NUTS,2016,ES511,3,16
2018,NUTS,2016,ES52,2,2
2018,NUTS,2016,ES522,3,1
2018,NUTS,2016,ES523,3,1
2018,NUTS,2016,FI,0,8
2018,NUTS,2016,FI1,1,8
2018,NUTS,2016,FI19,2,1
2018,NUTS,2016,FI197,3,1
2018,NUTS,2016,FI1B,2,5
2018,NUTS,2016,FI1B1,3,5
2018,NUTS,2016,FI1C,2,1
2018,NUTS,2016,FI1C1,3,1
2018,NUTS,2016,FI1D,2,1
2018,NUTS,2016,FI1D9,3,1
2018,NUTS,2016,FR,0,30
2018,NUTS,2016,FR1,1,15
2018,NUTS,2016,FR10,2,15
2018,NUTS,2016,FR101,3,11
2018,NUTS,2016,FR103,3,1
2018,NUTS,2016,FR104,3,1
2018,NUTS,2016,FR105,3,2
2018,NUTS,2016,FRD,1,1
2018,NUTS,2016,FRD1,2,1
2018,NUTS,2016,FRD11,3,1
2018,NUTS,2016,FRE,1,2
2018,NUTS,2016,FRE1,2,1
2018,NUTS,2016,FRE11,3,1
2018,NUTS,2016,FRE2,2,1
2018,NUTS,2016,FRE23,3,1
2018,NUTS,2016,FRF,1,2
2018,NUTS,2016,FRF1,2,2
2018,NUTS,2016,FRF11,3,2
2018,NUTS,2016,FRH,1,2
2018,NUTS,2016,FRH0,2,2
2018,NUTS,2016,FRH03,3,2
2018,NUTS,2016,FRI,1,3
2018,NUTS,2016,FRI1,2,3
2018,NUTS,2016,FRI12,3,3
2018,NUTS,2016,FRJ,1,3
2018,NUTS,2016,FRJ1,2,2
2018,NUTS,2016,FRJ13,3,2
2018,NUTS,2016,FRJ2,2,1
2018,NUTS,2016,FRJ23,3,1
2018,NUTS,2016,FRL,1,2
2018,NUTS,2016,FRL0,2,2
2018,NUTS,2016,FRL03,3,1
2018,NUTS,2016,FRL04,3,1
2018,NUTS,2016,HU,0,5
2018,NUTS,2016,HU1,1,3
2018,NUTS,2016,HU11,2,2
2018,NUTS,2016,HU110,3,2
2018,NUTS,2016,HU12,2,1
2018,NUTS,2016,HU120,3,1
2018,NUTS,2016,HU3,1,2
2018,NUTS,2016,HU32,2,2
2018,NUTS,2016,HU321,3,2
2018,NUTS,2016,IE,0,7
2018,NUTS,2016,IE0,1,7
2018,NUTS,2016,IE04,2,2
2018,NUTS,2016,IE042,3,2
2018,NUTS,2016,IE06,2,5
2018,NUTS,2016,IE061,3,5
2018,NUTS,2016,IT,0,47
2018,NUTS,2016,ITC,1,18
2018,NUTS,2016,ITC1,2,4
2018,NUTS,2016,ITC11,3,4
2018,NUTS,2016,ITC3,2,4
2018,NUTS,2016,ITC33,3,4
2018,NUTS,2016,ITC4,2,10
2018,NUTS,2016,ITC46,3,1
2018,NUTS,2016,ITC48,3,2
2018,NUTS,2016,ITC4C,3,7
2018,NUTS,2016,ITF,1,2
2018,NUTS,2016,ITF4,2,2
2018,NUTS,2016,ITF47,3,2
2018,NUTS,2016,ITH,1,7
2018,NUTS,2016,ITH2,2,1
2018,NUTS,2016,ITH20,3,1
2018,NUTS,2016,ITH3,2,2
2018,NUTS,2016,ITH36,3,2
2018,NUTS,2016,ITH5,2,4
2018,NUTS,2016,ITH55,3,4
2018,NUTS,2016,ITI,1,20
2018,NUTS,2016,ITI1,2,8
2018,NUTS,2016,ITI14,3,3
2018,NUTS,2016,ITI17,3,4
2018,NUTS,2016,ITI19,3,1
2018,NUTS,2016,ITI2,2,1
2018,NUTS,2016,ITI21,3,1
2018,NUTS,2016,ITI4,2,11
2018,NUTS,2016,ITI43,3,11
2018,NUTS,2016,LT,0,1
2018,NUTS,2016,LT0,1,1
2018,NUTS,2016,LT01,2,1
2018,NUTS,2016,LT011,3,1
2018,NUTS,2016,LU,0,3
2018,NUTS,2016,LU0,1,3
2018,NUTS,2016,LU00,2,3
2018,NUTS,2016,LU000,3,3
2018,NUTS,2016,NL,0,61
2018,NUTS,2016,NL1,1,4
2018,NUTS,2016,NL11,2,4
2018,NUTS,2016,NL113,3,4
2018,NUTS,2016,NL2,1,13
2018,NUTS,2016,NL21,2,2
2018,NUTS,2016,NL213,3,2
2018,NUTS,2016,NL22,2,11
2018,NUTS,2016,NL224,3,1
2018,NUTS,2016,NL226,3,10
2018,NUTS,2016,NL3,1,38
2018,NUTS,2016,NL31,2,15
2018,NUTS,2016,NL310,3,15
2018,NUTS,2016,NL32,2,8
2018,NUTS,2016,NL327,3,1
2018,NUTS,2016,NL329,3,7
2018,NUTS,2016,NL33,2,15
2018,NUTS,2016,NL333,3,2
2018,NUTS,2016,NL337,3,11
2018,NUTS,2016,NL33C,3,2
2018,NUTS,2016,NL4,1,6
2018,NUTS,2016,NL41,2,3
2018,NUTS,2016,NL411,3,1
2018,NUTS,2016,NL414,3,2
2018,NUTS,2016,NL42,2,3
2018,NUTS,2016,NL423,3,3
2018,NUTS,2016,PL,0,5
2018,NUTS,2016,PL2,1,2
2018,NUTS,2016,PL21,2,1
2018,NUTS,2016,PL213,3,1
2018,NUTS,2016,PL22,2,1
2018,NUTS,2016,PL229,3,1
2018,NUTS,2016,PL5,1,1
2018,NUTS,2016,PL51,2,1
2018,NUTS,2016,PL514,3,1
2018,NUTS,2016,PL6,1,1
2018,NUTS,2016,PL63,2,1
2018,NUTS,2016,PL633,3,1
2018,NUTS,2016,PL9,1,1
2018,NUTS,2016,PL91,2,1
2018,NUTS,2016,PL911,3,1
2018,NUTS,2016,PT,0,2
2018,NUTS,2016,PT1,1,2
2018,NUTS,2016,PT11,2,1
2018,NUTS,2016,PT112,3,1
2018,NUTS,2016,PT17,2,1
2018,NUTS,2016,PT170,3,1
2018,NUTS,2016,SE,0,14
2018,NUTS,2016,SE1,1,13
2018,NUTS,2016,SE11,2,10
2018,NUTS,2016,SE110,3,10
2018,NUTS,2016,SE12,2,3
2018,NUTS,2016,SE121,3,2
2018,NUTS,2016,SE123,3,1
2018,NUTS,2016,SE2,1,1
2018,NUTS,2016,SE23,2,1
2018,NUTS,2016,SE232,3,1
2018,NUTS,2016,SI,0,2
2018,NUTS,2016,SI0,1,2
2018,NUTS,2016,SI04,2,2
2018,NUTS,2016,SI041,3,2
2018,NUTS,2016,SK,0,2
2018,NUTS,2016,SK0,1,2
2018,NUTS,2016,SK01,2,2
2018,NUTS,2016,SK010,3,2
2018,NUTS,2016,UK,0,34
2018,NUTS,2016,UKC,1,1
2018,NUTS,2016,UKC1,2,1
2018,NUTS,2016,UKC12,3,1
2018,NUTS,2016,UKD,1,5
2018,NUTS,2016,UKD3,2,4
2018,NUTS,2016,UKD33,3,4
2018,NUTS,2016,UKD6,2,1
2018,NUTS,2016,UKD62,3,1
2018,NUTS,2016,UKE,1,2
2018,NUTS,2016,UKE4,2,2
2018,NUTS,2016,UKE42,3,2
2018,NUTS,2016,UKF,1,4
2018,NUTS,2016,UKF1,2,3
2018,NUTS,2016,UKF14,3,3
2018,NUTS,2016,UKF2,2,1
2018,NUTS,2016,UKF21,3,1
2018,NUTS,2016,UKG,1,1
2018,NUTS,2016,UKG3,2,1
2018,NUTS,2016,UKG31,3,1
2018,NUTS,2016,UKH,1,3
2018,NUTS,2016,UKH1,2,1
2018,NUTS,2016,UKH17,3,1
2018,NUTS,2016,UKH2,2,2
2018,NUTS,2016,UKH23,3,2
2018,NUTS,2016,UKI,1,10
2018,NUTS,2016,UKI3,2,9
2018,NUTS,2016,UKI31,3,7
2018,NUTS,2016,UKI32,3,2
2018,NUTS,2016,UKI4,2,1
2018,NUTS,2016,UKI42,3,1
2018,NUTS,2016,UKJ,1,3
2018,NUTS,2016,UKJ2,2,2
2018,NUTS,2016,UKJ22,3,1
2018,NUTS,2016,UKJ25,3,1
2018,NUTS,2016,UKJ3,2,1
2018,NUTS,2016,UKJ32,3,1
2018,NUTS,2016,UKK,1,1
2018,NUTS,2016,UKK4,2,1
2018,NUTS,2016,UKK41,3,1
2018,NUTS,2016,UKL,1,2
2018,NUTS,2016,UKL1,2,1
2018,NUTS,2016,UKL18,3,1
2018,NUTS,2016,UKL2,2,1
2018,NUTS,2016,UKL22,3,1
2018,NUTS,2016,UKM,1,2
2018,NUTS,2016,UKM7,2,1
2018,NUTS,2016,UKM75,3,1
2018,NUTS,2016,UKM8,2,1
2018,NUTS,2016,UKM82,3,1
2019,NUTS,2016,AT,0,19
2019,NUTS,2016,AT1,1,9
2019,NUTS,2016,AT12,2,2
2019,NUTS,2016,AT126,3,2
2019,NUTS,2016,AT13,2,7
2019,NUTS,2016,AT130,3,7
2019,NUTS,2016,AT2,1,6
2019,NUTS,2016,AT21,2,2
2019,NUTS,2016,AT211,3,2
2019,NUTS,2016,AT22,2,4
2019,NUTS,2016,AT221,3,4
2019,NUTS,2016,AT3,1,4
2019,NUTS,2016,AT31,2,2
2019,NUTS,2016,AT312,3,2
2019,NUTS,2016,AT33,2,2
2019,NUTS,2016,AT332,3,2
2019,NUTS,2016,BE,0,28
2019,NUTS,2016,BE1,1,10
2019,NUTS,2016,BE10,2,10
2019,NUTS,2016,BE100,3,10
2019,NUTS,2016,BE2,1,16
2019,NUTS,2016,BE21,2,4
2019,NUTS,2016,BE213,3,4
2019,NUTS,2016,BE23,2,3
2019,NUTS,2016,BE234,3,3
2019,NUTS,2016,BE24,2,8
2019,NUTS,2016,BE241,3,3
2019,NUTS,2016,BE242,3,5
2019,NUTS,2016,BE25,2,1
2019,NUTS,2016,BE255,3,1
2019,NUTS,2016,BE3,1,2
2019,NUTS,2016,BE33,2,2
2019,NUTS,2016,BE332,3,2
2019,NUTS,2016,CY,0,1
2019,NUTS,2016,CY0,1,1
2019,NUTS,2016,CY00,2,1
2019,NUTS,2016,CY000,3,1
2019,NUTS,2016,CZ,0,3
2019,NUTS,2016,CZ0,1,3
2019,NUTS,2016,CZ01,2,2
2019,NUTS,2016,CZ010,3,2
2019,NUTS,2016,CZ06,2,1
2019,NUTS,2016,CZ064,3,1
2019,NUTS,2016,DE,0,99
2019,NUTS,2016,DE1,1,21
2019,NUTS,2016,DE11,2,2
2019,NUTS,2016,DE111,3,2
2019,NUTS,2016,DE12,2,13
2019,NUTS,2016,DE122,3,2
2019,NUTS,2016,DE125,3,11
2019,NUTS,2016,DE13,2,3
2019,NUTS,2016,DE131,3,3
2019,NUTS,2016,DE14,2,3
2019,NUTS,2016,DE142,3,2
2019,NUTS,2016,DE144,3,1
2019,NUTS,2016,DE2,1,19
2019,NUTS,2016,DE21,2,14
2019,NUTS,2016,DE212,3,8
2019,NUTS,2016,DE21B,3,1
2019,NUTS,2016,DE21C,3,1
2019,NUTS,2016,DE21H,3,4
2019,NUTS,2016,DE23,2,1
2019,NUTS,2016,DE235,3,1
2019,NUTS,2016,DE25,2,4
2019,NUTS,2016,DE252,3,4
2019,NUTS,2016,DE3,1,15
2019,NUTS,2016,DE30,2,15
2019,NUTS,2016,DE300,3,15
2019,NUTS,2016,DE4,1,1
2019,NUTS,2016,DE40,2,1
2019,NUTS,2016,DE404,3,1
2019,NUTS,2016,DE6,1,5
2019,NUTS,2016,DE60,2,5
2019,NUTS,2016,DE600,3,5
2019,NUTS,2016,DE7,1,4
2019,NUTS,2016,DE71,2,4
2019,NUTS,2016,DE711,3,3
2019,NUTS,2016,DE712,3,1
2019,NUTS,2016,DE8,1,1
2019,NUTS,2016,DE80,2,1
2019,NUTS,2016,DE803,3,1
2019,NUTS,2016,DE9,1,3
2019,NUTS,2016,DE91,2,1
2019,NUTS,2016,DE91C,3,1
2019,NUTS,2016,DE92,2,2
2019,NUTS,2016,DE929,3,2
2019,NUTS,2016,DEA,1,15
2019,NUTS,2016,DEA1,2,2
2019,NUTS,2016,DEA15,3,1
2019,NUTS,2016,DEA19,3,1
2019,NUTS,2016,DEA2,2,10
2019,NUTS,2016,DEA22,3,1
2019,NUTS,2016,DEA23,3,5
2019,NUTS,2016,DEA26,3,2
2019,NUTS,2016,DEA2D,3,2
2019,NUTS,2016,DEA3,2,1
2019,NUTS,2016,DEA33,3,1
2019,NUTS,2016,DEA4,2,1
2019,NUTS,2016,DEA47,3,1
2019,NUTS,2016,DEA5,2,1
2019,NUTS,2016,DEA52,3,1
2019,NUTS,2016,DEB,1,3
2019,NUTS,2016,DEB3,2,3
2019,NUTS,2016,DEB35,3,1
2019,NUTS,2016,DEB3J,3,2
2019,NUTS,2016,DEC,1,2
2019,NUTS,2016,DEC0,2,2
2019,NUTS,2016,DEC01,3,1
2019,NUTS,2016,DEC05,3,1
2019,NUTS,2016,DED,1,4
2019,NUTS,2016,DED2,2,3
2019,NUTS,2016,DED21,3,3
2019,NUTS,2016,DED5,2,1
2019,NUTS,2016,DED51,3,1
2019,NUTS,2016,DEF,1,5
2019,NUTS,2016,DEF0,2,5
2019,NUTS,2016,DEF02,3,3
2019,NUTS,2016,DEF03,3,1
2019,NUTS,2016,DEF0F,3,1
2019,NUTS,2016,DEG,1,1
2019,NUTS,2016,DEG0,2,1
2019,NUTS,2016,DEG03,3,1
2019,NUTS,2016,DK,0,11
2019,NUTS,2016,DK0,1,11
2019,NUTS,2016,DK01,2,8
2019,NUTS,2016,DK011,3,6
