year,region_type,region_year_spec,region_id,region_level,systems_proj_count
2019,NUTS,2016,DED21,3,6
2019,NUTS,2016,DED2E,3,1
2019,NUTS,2016,DED4,2,2
2019,NUTS,2016,DED41,3,2
2019,NUTS,2016,DED5,2,5
2019,NUTS,2016,DED51,3,5
2019,NUTS,2016,DEF,1,1
2019,NUTS,2016,DEF0,2,1
2019,NUTS,2016,DEF06,3,1
2019,NUTS,2016,DEG,1,2
2019,NUTS,2016,DEG0,2,2
2019,NUTS,2016,DEG03,3,2
2019,NUTS,2016,DK,0,19
2019,NUTS,2016,DK0,1,19
2019,NUTS,2016,DK01,2,9
2019,NUTS,2016,DK011,3,6
2019,NUTS,2016,DK012,3,2
2019,NUTS,2016,DK013,3,1
2019,NUTS,2016,DK03,2,4
2019,NUTS,2016,DK031,3,3
2019,NUTS,2016,DK032,3,1
2019,NUTS,2016,DK04,2,3
2019,NUTS,2016,DK041,3,1
2019,NUTS,2016,DK042,3,2
2019,NUTS,2016,DK05,2,3
2019,NUTS,2016,DK050,3,3
2019,NUTS,2016,EE,0,7
2019,NUTS,2016,EE0,1,7
2019,NUTS,2016,EE00,2,7
2019,NUTS,2016,EE001,3,3
2019,NUTS,2016,EE008,3,4
2019,NUTS,2016,ES,0,69
2019,NUTS,2016,ES1,1,1
2019,NUTS,2016,ES11,2,1
2019,NUTS,2016,ES114,3,1
2019,NUTS,2016,ES2,1,8
2019,NUTS,2016,ES21,2,3
2019,NUTS,2016,ES212,3,1
2019,NUTS,2016,ES213,3,2
2019,NUTS,2016,ES22,2,1
2019,NUTS,2016,ES220,3,1
2019,NUTS,2016,ES23,2,2
2019,NUTS,2016,ES230,3,2
2019,NUTS,2016,ES24,2,2
2019,NUTS,2016,ES243,3,2
2019,NUTS,2016,ES3,1,26
2019,NUTS,2016,ES30,2,26
2019,NUTS,2016,ES300,3,26
2019,NUTS,2016,ES4,1,5
2019,NUTS,2016,ES41,2,3
2019,NUTS,2016,ES412,3,1
2019,NUTS,2016,ES418,3,2
2019,NUTS,2016,ES42,2,2
2019,NUTS,2016,ES422,3,1
2019,NUTS,2016,ES425,3,1
2019,NUTS,2016,ES5,1,23
2019,NUTS,2016,ES51,2,18
2019,NUTS,2016,ES511,3,18
2019,NUTS,2016,ES52,2,4
2019,NUTS,2016,ES523,3,4
2019,NUTS,2016,ES53,2,1
2019,NUTS,2016,ES532,3,1
2019,NUTS,2016,ES6,1,4
2019,NUTS,2016,ES61,2,3
2019,NUTS,2016,ES613,3,1
2019,NUTS,2016,ES618,3,2
2019,NUTS,2016,ES62,2,1
2019,NUTS,2016,ES620,3,1
2019,NUTS,2016,ES7,1,2
2019,NUTS,2016,ES70,2,2
2019,NUTS,2016,ES703,3,1
2019,NUTS,2016,ES705,3,1
2019,NUTS,2016,FI,0,23
2019,NUTS,2016,FI1,1,23
2019,NUTS,2016,FI19,2,4
2019,NUTS,2016,FI193,3,2
2019,NUTS,2016,FI195,3,2
2019,NUTS,2016,FI1B,2,17
2019,NUTS,2016,FI1B1,3,17
2019,NUTS,2016,FI1D,2,2
2019,NUTS,2016,FI1D2,3,1
2019,NUTS,2016,FI1D9,3,1
2019,NUTS,2016,FR,0,82
2019,NUTS,2016,FR1,1,62
2019,NUTS,2016,FR10,2,62
2019,NUTS,2016,FR101,3,34
2019,NUTS,2016,FR104,3,6
2019,NUTS,2016,FR105,3,17
2019,NUTS,2016,FR106,3,3
2019,NUTS,2016,FR107,3,2
2019,NUTS,2016,FRB,1,1
2019,NUTS,2016,FRB0,2,1
2019,NUTS,2016,FRB06,3,1
2019,NUTS,2016,FRE,1,5
2019,NUTS,2016,FRE1,2,5
2019,NUTS,2016,FRE11,3,5
2019,NUTS,2016,FRF,1,1
2019,NUTS,2016,FRF3,2,1
2019,NUTS,2016,FRF31,3,1
2019,NUTS,2016,FRH,1,2
2019,NUTS,2016,FRH0,2,2
2019,NUTS,2016,FRH03,3,2
2019,NUTS,2016,FRJ,1,3
2019,NUTS,2016,FRJ2,2,3
2019,NUTS,2016,FRJ23,3,3
2019,NUTS,2016,FRK,1,7
2019,NUTS,2016,FRK2,2,7
2019,NUTS,2016,FRK24,3,3
2019,NUTS,2016,FRK26,3,4
2019,NUTS,2016,FRL,1,1
2019,NUTS,2016,FRL0,2,1
2019,NUTS,2016,FRL06,3,1
2019,NUTS,2016,HR,0,14
2019,NUTS,2016,HR0,1,14
2019,NUTS,2016,HR03,2,2
2019,NUTS,2016,HR031,3,1
2019,NUTS,2016,HR035,3,1
2019,NUTS,2016,HR04,2,12
2019,NUTS,2016,HR041,3,9
2019,NUTS,2016,HR042,3,1
2019,NUTS,2016,HR044,3,1
2019,NUTS,2016,HR04B,3,1
2019,NUTS,2016,HU,0,11
2019,NUTS,2016,HU1,1,8
2019,NUTS,2016,HU11,2,7
2019,NUTS,2016,HU110,3,7
2019,NUTS,2016,HU12,2,1
2019,NUTS,2016,HU120,3,1
2019,NUTS,2016,HU3,1,3
2019,NUTS,2016,HU32,2,2
2019,NUTS,2016,HU321,3,2
2019,NUTS,2016,HU33,2,1
2019,NUTS,2016,HU333,3,1
2019,NUTS,2016,IE,0,19
2019,NUTS,2016,IE0,1,19
2019,NUTS,2016,IE04,2,4
2019,NUTS,2016,IE042,3,4
2019,NUTS,2016,IE05,2,5
2019,NUTS,2016,IE052,3,1
2019,NUTS,2016,IE053,3,4
2019,NUTS,2016,IE06,2,10
2019,NUTS,2016,IE061,3,9
2019,NUTS,2016,IE062,3,1
2019,NUTS,2016,IT,0,130
2019,NUTS,2016,ITC,1,35
2019,NUTS,2016,ITC1,2,12
2019,NUTS,2016,ITC11,3,11
2019,NUTS,2016,ITC12,3,1
2019,NUTS,2016,ITC3,2,2
2019,NUTS,2016,ITC33,3,2
2019,NUTS,2016,ITC4,2,21
2019,NUTS,2016,ITC41,3,1
2019,NUTS,2016,ITC46,3,1
2019,NUTS,2016,ITC48,3,1
2019,NUTS,2016,ITC49,3,1
2019,NUTS,2016,ITC4C,3,16
2019,NUTS,2016,ITC4D,3,1
2019,NUTS,2016,ITF,1,4
2019,NUTS,2016,ITF3,2,2
2019,NUTS,2016,ITF33,3,2
2019,NUTS,2016,ITF4,2,2
2019,NUTS,2016,ITF47,3,2
2019,NUTS,2016,ITG,1,2
2019,NUTS,2016,ITG1,2,2
2019,NUTS,2016,ITG12,3,1
2019,NUTS,2016,ITG17,3,1
2019,NUTS,2016,ITH,1,28
2019,NUTS,2016,ITH1,2,2
2019,NUTS,2016,ITH10,3,2
2019,NUTS,2016,ITH2,2,6
2019,NUTS,2016,ITH20,3,6
2019,NUTS,2016,ITH3,2,5
2019,NUTS,2016,ITH31,3,1
2019,NUTS,2016,ITH35,3,2
2019,NUTS,2016,ITH36,3,2
2019,NUTS,2016,ITH4,2,4
2019,NUTS,2016,ITH42,3,2
2019,NUTS,2016,ITH44,3,2
2019,NUTS,2016,ITH5,2,11
2019,NUTS,2016,ITH53,3,1
2019,NUTS,2016,ITH55,3,10
2019,NUTS,2016,ITI,1,61
2019,NUTS,2016,ITI1,2,16
2019,NUTS,2016,ITI12,3,2
2019,NUTS,2016,ITI14,3,3
2019,NUTS,2016,ITI15,3,1
2019,NUTS,2016,ITI16,3,1
2019,NUTS,2016,ITI17,3,5
2019,NUTS,2016,ITI19,3,4
2019,NUTS,2016,ITI2,2,1
2019,NUTS,2016,ITI21,3,1
2019,NUTS,2016,ITI3,2,1
2019,NUTS,2016,ITI32,3,1
2019,NUTS,2016,ITI4,2,43
2019,NUTS,2016,ITI43,3,43
2019,NUTS,2016,LT,0,14
2019,NUTS,2016,LT0,1,14
2019,NUTS,2016,LT01,2,12
2019,NUTS,2016,LT011,3,12
2019,NUTS,2016,LT02,2,2
2019,NUTS,2016,LT022,3,1
2019,NUTS,2016,LT023,3,1
2019,NUTS,2016,LU,0,14
2019,NUTS,2016,LU0,1,14
2019,NUTS,2016,LU00,2,14
2019,NUTS,2016,LU000,3,14
2019,NUTS,2016,LV,0,6
2019,NUTS,2016,LV0,1,6
2019,NUTS,2016,LV00,2,6
2019,NUTS,2016,LV006,3,6
2019,NUTS,2016,NL,0,90
2019,NUTS,2016,NL1,1,10
2019,NUTS,2016,NL11,2,6
2019,NUTS,2016,NL113,3,6
2019,NUTS,2016,NL12,2,3
2019,NUTS,2016,NL124,3,3
2019,NUTS,2016,NL13,2,1
2019,NUTS,2016,NL133,3,1
2019,NUTS,2016,NL2,1,13
2019,NUTS,2016,NL21,2,5
2019,NUTS,2016,NL213,3,5
2019,NUTS,2016,NL22,2,8
2019,NUTS,2016,NL221,3,4
2019,NUTS,2016,NL226,3,4
2019,NUTS,2016,NL3,1,58
2019,NUTS,2016,NL31,2,12
2019,NUTS,2016,NL310,3,12
2019,NUTS,2016,NL32,2,23
2019,NUTS,2016,NL327,3,1
2019,NUTS,2016,NL328,3,2
2019,NUTS,2016,NL329,3,20
2019,NUTS,2016,NL33,2,23
2019,NUTS,2016,NL332,3,11
2019,NUTS,2016,NL333,3,7
2019,NUTS,2016,NL337,3,3
2019,NUTS,2016,NL33C,3,2
2019,NUTS,2016,NL4,1,9
2019,NUTS,2016,NL41,2,4
2019,NUTS,2016,NL413,3,1
2019,NUTS,2016,NL414,3,3
2019,NUTS,2016,NL42,2,5
2019,NUTS,2016,NL423,3,5
2019,NUTS,2016,PL,0,16
2019,NUTS,2016,PL4,1,4
2019,NUTS,2016,PL41,2,4
2019,NUTS,2016,PL415,3,4
2019,NUTS,2016,PL8,1,1
2019,NUTS,2016,PL81,2,1
2019,NUTS,2016,PL814,3,1
2019,NUTS,2016,PL9,1,11
2019,NUTS,2016,PL91,2,11
2019,NUTS,2016,PL911,3,11
2019,NUTS,2016,PT,0,25
2019,NUTS,2016,PT1,1,24
2019,NUTS,2016,PT11,2,8
2019,NUTS,2016,PT112,3,1
2019,NUTS,2016,PT11A,3,7
2019,NUTS,2016,PT15,2,1
2019,NUTS,2016,PT150,3,1
2019,NUTS,2016,PT17,2,15
2019,NUTS,2016,PT170,3,15
2019,NUTS,2016,PT3,1,1
2019,NUTS,2016,PT30,2,1
2019,NUTS,2016,PT300,3,1
2019,NUTS,2016,RO,0,7
2019,NUTS,2016,RO1,1,2
2019,NUTS,2016,RO11,2,1
2019,NUTS,2016,RO113,3,1
2019,NUTS,2016,RO12,2,1
2019,NUTS,2016,RO121,3,1
2019,NUTS,2016,RO3,1,5
2019,NUTS,2016,RO31,2,1
2019,NUTS,2016,RO312,3,1
2019,NUTS,2016,RO32,2,4
2019,NUTS,2016,RO321,3,3
2019,NUTS,2016,RO322,3,1
2019,NUTS,2016,SE,0,12
2019,NUTS,2016,SE1,1,6
2019,NUTS,2016,SE11,2,4
2019,NUTS,2016,SE110,3,4
2019,NUTS,2016,SE12,2,2
2019,NUTS,2016,SE121,3,1
2019,NUTS,2016,SE124,3,1
2019,NUTS,2016,SE2,1,5
2019,NUTS,2016,SE22,2,4
2019,NUTS,2016,SE224,3,4
2019,NUTS,2016,SE23,2,1
2019,NUTS,2016,SE232,3,1
2019,NUTS,2016,SE3,1,1
2019,NUTS,2016,SE31,2,1
2019,NUTS,2016,SE311,3,1
2019,NUTS,2016,SI,0,16
2019,NUTS,2016,SI0,1,16
2019,NUTS,2016,SI03,2,3
2019,NUTS,2016,SI032,3,3
2019,NUTS,2016,SI04,2,13
2019,NUTS,2016,SI041,3,11
2019,NUTS,2016,SI043,3,2
2019,NUTS,2016,SK,0,11
2019,NUTS,2016,SK0,1,11
2019,NUTS,2016,SK01,2,7
2019,NUTS,2016,SK010,3,7
2019,NUTS,2016,SK02,2,1
2019,NUTS,2016,SK021,3,1
2019,NUTS,2016,SK03,2,2
2019,NUTS,2016,SK031,3,2
2019,NUTS,2016,SK04,2,1
2019,NUTS,2016,SK042,3,1
2019,NUTS,2016,UK,0,32
2019,NUTS,2016,UKD,1,2
2019,NUTS,2016,UKD3,2,1
2019,NUTS,2016,UKD33,3,1
2019,NUTS,2016,UKD4,2,1
2019,NUTS,2016,UKD44,3,1
2019,NUTS,2016,UKE,1,1
2019,NUTS,2016,UKE4,2,1
2019,NUTS,2016,UKE42,3,1
2019,NUTS,2016,UKF,1,3
2019,NUTS,2016,UKF1,2,1
2019,NUTS,2016,UKF14,3,1
2019,NUTS,2016,UKF2,2,2
2019,NUTS,2016,UKF21,3,2
2019,NUTS,2016,UKH,1,3
2019,NUTS,2016,UKH1,2,1
2019,NUTS,2016,UKH12,3,1
2019,NUTS,2016,UKH3,2,2
2019,NUTS,2016,UKH34,3,2
2019,NUTS,2016,UKI,1,10
2019,NUTS,2016,UKI3,2,7
2019,NUTS,2016,UKI31,3,5
2019,NUTS,2016,UKI32,3,2
2019,NUTS,2016,UKI4,2,2
2019,NUTS,2016,UKI43,3,2
2019,NUTS,2016,UKI7,2,1
2019,NUTS,2016,UKI75,3,1
2019,NUTS,2016,UKJ,1,6
2019,NUTS,2016,UKJ1,2,1
2019,NUTS,2016,UKJ12,3,1
2019,NUTS,2016,UKJ2,2,2
2019,NUTS,2016,UKJ25,3,2
2019,NUTS,2016,UKJ3,2,2
2019,NUTS,2016,UKJ32,3,2
2019,NUTS,2016,UKJ4,2,1
2019,NUTS,2016,UKJ44,3,1
2019,NUTS,2016,UKM,1,7
2019,NUTS,2016,UKM6,2,1
2019,NUTS,2016,UKM62,3,1
2019,NUTS,2016,UKM7,2,2
2019,NUTS,2016,UKM75,3,2
2019,NUTS,2016,UKM8,2,4
2019,NUTS,2016,UKM82,3,4
2020,NUTS,2016,AT,0,27
2020,NUTS,2016,AT1,1,19
2020,NUTS,2016,AT13,2,19
2020,NUTS,2016,AT130,3,19
2020,NUTS,2016,AT2,1,7
2020,NUTS,2016,AT22,2,7
2020,NUTS,2016,AT221,3,5
2020,NUTS,2016,AT223,3,2
2020,NUTS,2016,AT3,1,1
2020,NUTS,2016,AT31,2,1
2020,NUTS,2016,AT312,3,1
2020,NUTS,2016,BE,0,44
2020,NUTS,2016,BE1,1,26
2020,NUTS,2016,BE10,2,26
2020,NUTS,2016,BE100,3,26
2020,NUTS,2016,BE2,1,16
2020,NUTS,2016,BE21,2,4
2020,NUTS,2016,BE211,3,4
2020,NUTS,2016,BE22,2,2
2020,NUTS,2016,BE222,3,1
2020,NUTS,2016,BE223,3,1
2020,NUTS,2016,BE23,2,1
2020,NUTS,2016,BE234,3,1
2020,NUTS,2016,BE24,2,9
2020,NUTS,2016,BE241,3,3
2020,NUTS,2016,BE242,3,6
2020,NUTS,2016,BE3,1,2
2020,NUTS,2016,BE31,2,1
2020,NUTS,2016,BE310,3,1
2020,NUTS,2016,BE35,2,1
2020,NUTS,2016,BE352,3,1
2020,NUTS,2016,BG,0,3
2020,NUTS,2016,BG4,1,3
2020,NUTS,2016,BG41,2,3
2020,NUTS,2016,BG411,3,2
2020,NUTS,2016,BG412,3,1
2020,NUTS,2016,CY,0,1
2020,NUTS,2016,CY0,1,1
2020,NUTS,2016,CY00,2,1
2020,NUTS,2016,CY000,3,1
2020,NUTS,2016,CZ,0,6
2020,NUTS,2016,CZ0,1,6
2020,NUTS,2016,CZ01,2,4
2020,NUTS,2016,CZ010,3,4
2020,NUTS,2016,CZ02,2,1
2020,NUTS,2016,CZ020,3,1
2020,NUTS,2016,CZ03,2,1
2020,NUTS,2016,CZ032,3,1
2020,NUTS,2016,DE,0,130
2020,NUTS,2016,DE1,1,30
2020,NUTS,2016,DE11,2,15
2020,NUTS,2016,DE111,3,13
2020,NUTS,2016,DE115,3,1
2020,NUTS,2016,DE11D,3,1
2020,NUTS,2016,DE12,2,7
2020,NUTS,2016,DE122,3,2
2020,NUTS,2016,DE125,3,3
2020,NUTS,2016,DE126,3,1
2020,NUTS,2016,DE128,3,1
2020,NUTS,2016,DE13,2,4
2020,NUTS,2016,DE131,3,2
2020,NUTS,2016,DE136,3,1
2020,NUTS,2016,DE138,3,1
2020,NUTS,2016,DE14,2,4
2020,NUTS,2016,DE141,3,1
2020,NUTS,2016,DE142,3,1
2020,NUTS,2016,DE144,3,2
2020,NUTS,2016,DE2,1,24
2020,NUTS,2016,DE21,2,20
2020,NUTS,2016,DE212,3,13
2020,NUTS,2016,DE21H,3,5
2020,NUTS,2016,DE21L,3,2
2020,NUTS,2016,DE23,2,1
2020,NUTS,2016,DE232,3,1
2020,NUTS,2016,DE25,2,2
2020,NUTS,2016,DE252,3,2
2020,NUTS,2016,DE27,2,1
2020,NUTS,2016,DE276,3,1
2020,NUTS,2016,DE3,1,12
2020,NUTS,2016,DE30,2,12
2020,NUTS,2016,DE300,3,12
2020,NUTS,2016,DE4,1,1
2020,NUTS,2016,DE40,2,1
2020,NUTS,2016,DE403,3,1
2020,NUTS,2016,DE5,1,4
2020,NUTS,2016,DE50,2,4
2020,NUTS,2016,DE501,3,4
2020,NUTS,2016,DE6,1,3
2020,NUTS,2016,DE60,2,3
2020,NUTS,2016,DE600,3,3
2020,NUTS,2016,DE7,1,5
2020,NUTS,2016,DE71,2,4
2020,NUTS,2016,DE711,3,1
2020,NUTS,2016,DE712,3,2
2020,NUTS,2016,DE719,3,1
2020,NUTS,2016,DE72,2,1
2020,NUTS,2016,DE721,3,1
2020,NUTS,2016,DE8,1,3
2020,NUTS,2016,DE80,2,3
2020,NUTS,2016,DE803,3,3
2020,NUTS,2016,DE9,1,8
2020,NUTS,2016,DE91,2,1
2020,NUTS,2016,DE913,3,1
2020,NUTS,2016,DE92,2,5
2020,NUTS,2016,DE929,3,5
2020,NUTS,2016,DE94,2,2
2020,NUTS,2016,DE943,3,1
2020,NUTS,2016,DE944,3,1
2020,NUTS,2016,DEA,1,22
2020,NUTS,2016,DEA1,2,6
2020,NUTS,2016,DEA11,3,3
2020,NUTS,2016,DEA13,3,1
2020,NUTS,2016,DEA16,3,2
2020,NUTS,2016,DEA2,2,15
2020,NUTS,2016,DEA22,3,2
2020,NUTS,2016,DEA23,3,2
2020,NUTS,2016,DEA26,3,1
2020,NUTS,2016,DEA2C,3,3
2020,NUTS,2016,DEA2D,3,7
2020,NUTS,2016,DEA5,2,1
2020,NUTS,2016,DEA5A,3,1
2020,NUTS,2016,DEB,1,4
2020,NUTS,2016,DEB3,2,4
2020,NUTS,2016,DEB32,3,3
2020,NUTS,2016,DEB34,3,1
2020,NUTS,2016,DED,1,9
2020,NUTS,2016,DED2,2,5
2020,NUTS,2016,DED21,3,4
2020,NUTS,2016,DED2E,3,1
2020,NUTS,2016,DED4,2,2
2020,NUTS,2016,DED41,3,2
2020,NUTS,2016,DED5,2,2
2020,NUTS,2016,DED51,3,2
2020,NUTS,2016,DEF,1,4
2020,NUTS,2016,DEF0,2,4
2020,NUTS,2016,DEF02,3,3
2020,NUTS,2016,DEF06,3,1
2020,NUTS,2016,DEG,1,1
2020,NUTS,2016,DEG0,2,1
2020,NUTS,2016,DEG03,3,1
2020,NUTS,2016,DK,0,24
2020,NUTS,2016,DK0,1,24
2020,NUTS,2016,DK01,2,13
2020,NUTS,2016,DK011,3,10
2020,NUTS,2016,DK012,3,3
2020,NUTS,2016,DK03,2,3
2020,NUTS,2016,DK031,3,2
2020,NUTS,2016,DK032,3,1
2020,NUTS,2016,DK04,2,6
2020,NUTS,2016,DK041,3,2
2020,NUTS,2016,DK042,3,4
2020,NUTS,2016,DK05,2,2
2020,NUTS,2016,DK050,3,2
2020,NUTS,2016,EE,0,8
2020,NUTS,2016,EE0,1,8
2020,NUTS,2016,EE00,2,8
2020,NUTS,2016,EE001,3,6
2020,NUTS,2016,EE008,3,2
2020,NUTS,2016,ES,0,65
2020,NUTS,2016,ES1,1,1
2020,NUTS,2016,ES11,2,1
2020,NUTS,2016,ES111,3,1
2020,NUTS,2016,ES2,1,15
2020,NUTS,2016,ES21,2,5
2020,NUTS,2016,ES212,3,3
2020,NUTS,2016,ES213,3,2
2020,NUTS,2016,ES22,2,1
2020,NUTS,2016,ES220,3,1
2020,NUTS,2016,ES23,2,5
2020,NUTS,2016,ES230,3,5
2020,NUTS,2016,ES24,2,4
2020,NUTS,2016,ES243,3,4
2020,NUTS,2016,ES3,1,17
2020,NUTS,2016,ES30,2,17
2020,NUTS,2016,ES300,3,17
2020,NUTS,2016,ES4,1,5
2020,NUTS,2016,ES41,2,2
2020,NUTS,2016,ES417,3,1
2020,NUTS,2016,ES418,3,1
2020,NUTS,2016,ES42,2,3
2020,NUTS,2016,ES422,3,2
2020,NUTS,2016,ES425,3,1
2020,NUTS,2016,ES5,1,18
2020,NUTS,2016,ES51,2,12
2020,NUTS,2016,ES511,3,8
2020,NUTS,2016,ES512,3,1
2020,NUTS,2016,ES513,3,1
2020,NUTS,2016,ES514,3,2
2020,NUTS,2016,ES52,2,5
2020,NUTS,2016,ES522,3,1
2020,NUTS,2016,ES523,3,4
2020,NUTS,2016,ES53,2,1
2020,NUTS,2016,ES532,3,1
2020,NUTS,2016,ES6,1,5
2020,NUTS,2016,ES61,2,1
2020,NUTS,2016,ES618,3,1
2020,NUTS,2016,ES62,2,4
2020,NUTS,2016,ES620,3,4
2020,NUTS,2016,ES7,1,4
2020,NUTS,2016,ES70,2,4
2020,NUTS,2016,ES703,3,1
2020,NUTS,2016,ES705,3,3
2020,NUTS,2016,FI,0,14
2020,NUTS,2016,FI1,1,14
2020,NUTS,2016,FI19,2,2
2020,NUTS,2016,FI197,3,2
2020,NUTS,2016,FI1B,2,9
2020,NUTS,2016,FI1B1,3,9
2020,NUTS,2016,FI1C,2,1
2020,NUTS,2016,FI1C3,3,1
2020,NUTS,2016,FI1D,2,2
2020,NUTS,2016,FI1D2,3,1
2020,NUTS,2016,FI1D9,3,1
2020,NUTS,2016,FR,0,57
2020,NUTS,2016,FR1,1,26
2020,NUTS,2016,FR10,2,26
2020,NUTS,2016,FR101,3,15
2020,NUTS,2016,FR103,3,1
2020,NUTS,2016,FR105,3,10
2020,NUTS,2016,FRE,1,3
2020,NUTS,2016,FRE1,2,3
2020,NUTS,2016,FRE11,3,3
2020,NUTS,2016,FRF,1,3
2020,NUTS,2016,FRF1,2,2
2020,NUTS,2016,FRF11,3,1
2020,NUTS,2016,FRF12,3,1
2020,NUTS,2016,FRF3,2,1
2020,NUTS,2016,FRF34,3,1
2020,NUTS,2016,FRG,1,1
2020,NUTS,2016,FRG0,2,1
2020,NUTS,2016,FRG01,3,1
2020,NUTS,2016,FRH,1,3
2020,NUTS,2016,FRH0,2,3
2020,NUTS,2016,FRH01,3,1
2020,NUTS,2016,FRH03,3,2
2020,NUTS,2016,FRI,1,2
2020,NUTS,2016,FRI1,2,2
2020,NUTS,2016,FRI13,3,1
2020,NUTS,2016,FRI15,3,1
2020,NUTS,2016,FRJ,1,1
2020,NUTS,2016,FRJ1,2,1
2020,NUTS,2016,FRJ13,3,1
2020,NUTS,2016,FRK,1,17
2020,NUTS,2016,FRK1,2,2
2020,NUTS,2016,FRK14,3,2
2020,NUTS,2016,FRK2,2,15
2020,NUTS,2016,FRK21,3,1
2020,NUTS,2016,FRK24,3,9
2020,NUTS,2016,FRK26,3,4
2020,NUTS,2016,FRK28,3,1
2020,NUTS,2016,FRL,1,1
2020,NUTS,2016,FRL0,2,1
2020,NUTS,2016,FRL04,3,1
2020,NUTS,2016,HR,0,9
2020,NUTS,2016,HR0,1,9
2020,NUTS,2016,HR03,2,2
2020,NUTS,2016,HR031,3,1
2020,NUTS,2016,HR035,3,1
2020,NUTS,2016,HR04,2,7
2020,NUTS,2016,HR041,3,4
2020,NUTS,2016,HR044,3,1
2020,NUTS,2016,HR04B,3,1
2020,NUTS,2016,HR04E,3,1
2020,NUTS,2016,HU,0,17
2020,NUTS,2016,HU1,1,12
2020,NUTS,2016,HU11,2,8
2020,NUTS,2016,HU110,3,8
2020,NUTS,2016,HU12,2,4
2020,NUTS,2016,HU120,3,4
2020,NUTS,2016,HU2,1,3
2020,NUTS,2016,HU21,2,1
2020,NUTS,2016,HU212,3,1
2020,NUTS,2016,HU22,2,1
2020,NUTS,2016,HU222,3,1
2020,NUTS,2016,HU23,2,1
2020,NUTS,2016,HU231,3,1
2020,NUTS,2016,HU3,1,2
2020,NUTS,2016,HU32,2,1
2020,NUTS,2016,HU321,3,1
2020,NUTS,2016,HU33,2,1
2020,NUTS,2016,HU333,3,1
2020,NUTS,2016,IE,0,16
2020,NUTS,2016,IE0,1,16
2020,NUTS,2016,IE04,2,2
2020,NUTS,2016,IE042,3,2
2020,NUTS,2016,IE05,2,5
2020,NUTS,2016,IE051,3,1
2020,NUTS,2016,IE052,3,1
2020,NUTS,2016,IE053,3,3
2020,NUTS,2016,IE06,2,9
2020,NUTS,2016,IE061,3,9
2020,NUTS,2016,IT,0,111
2020,NUTS,2016,ITC,1,34
2020,NUTS,2016,ITC1,2,3
2020,NUTS,2016,ITC11,3,3
2020,NUTS,2016,ITC3,2,5
2020,NUTS,2016,ITC33,3,5
2020,NUTS,2016,ITC4,2,26
2020,NUTS,2016,ITC43,3,1
2020,NUTS,2016,ITC46,3,3
2020,NUTS,2016,ITC4C,3,22
2020,NUTS,2016,ITF,1,13
2020,NUTS,2016,ITF1,2,1
2020,NUTS,2016,ITF12,3,1
2020,NUTS,2016,ITF2,2,1
2020,NUTS,2016,ITF22,3,1
2020,NUTS,2016,ITF3,2,6
2020,NUTS,2016,ITF31,3,1
2020,NUTS,2016,ITF33,3,4
2020,NUTS,2016,ITF35,3,1
2020,NUTS,2016,ITF4,2,2
2020,NUTS,2016,ITF47,3,2
2020,NUTS,2016,ITF5,2,1
2020,NUTS,2016,ITF51,3,1
2020,NUTS,2016,ITF6,2,2
2020,NUTS,2016,ITF63,3,2
2020,NUTS,2016,ITG,1,4
2020,NUTS,2016,ITG1,2,2
2020,NUTS,2016,ITG12,3,2
2020,NUTS,2016,ITG2,2,2
2020,NUTS,2016,ITG27,3,2
2020,NUTS,2016,ITH,1,18
2020,NUTS,2016,ITH2,2,3
2020,NUTS,2016,ITH20,3,3
2020,NUTS,2016,ITH3,2,4
2020,NUTS,2016,ITH34,3,1
2020,NUTS,2016,ITH35,3,1
2020,NUTS,2016,ITH36,3,2
2020,NUTS,2016,ITH4,2,3
2020,NUTS,2016,ITH44,3,3
2020,NUTS,2016,ITH5,2,8
2020,NUTS,2016,ITH52,3,1
2020,NUTS,2016,ITH54,3,1
2020,NUTS,2016,ITH55,3,5
2020,NUTS,2016,ITH59,3,1
2020,NUTS,2016,ITI,1,42
2020,NUTS,2016,ITI1,2,12
2020,NUTS,2016,ITI12,3,1
2020,NUTS,2016,ITI14,3,3
2020,NUTS,2016,ITI17,3,7
2020,NUTS,2016,ITI18,3,1
2020,NUTS,2016,ITI2,2,1
2020,NUTS,2016,ITI21,3,1
2020,NUTS,2016,ITI3,2,1
2020,NUTS,2016,ITI32,3,1
2020,NUTS,2016,ITI4,2,28
2020,NUTS,2016,ITI43,3,28
2020,NUTS,2016,LT,0,2
2020,NUTS,2016,LT0,1,2
2020,NUTS,2016,LT01,2,1
2020,NUTS,2016,LT011,3,1
2020,NUTS,2016,LT02,2,1
2020,NUTS,2016,LT022,3,1
2020,NUTS,2016,LU,0,7
2020,NUTS,2016,LU0,1,7
2020,NUTS,2016,LU00,2,7
2020,NUTS,2016,LU000,3,7
2020,NUTS,2016,LV,0,4
2020,NUTS,2016,LV0,1,4
2020,NUTS,2016,LV00,2,4
2020,NUTS,2016,LV006,3,4
2020,NUTS,2016,MT,0,2
2020,NUTS,2016,MT0,1,2
2020,NUTS,2016,MT00,2,2
2020,NUTS,2016,MT001,3,2
2020,NUTS,2016,NL,0,48
2020,NUTS,2016,NL1,1,2
2020,NUTS,2016,NL11,2,2
2020,NUTS,2016,NL113,3,2
2020,NUTS,2016,NL2,1,1
2020,NUTS,2016,NL21,2,1
2020,NUTS,2016,NL213,3,1
2020,NUTS,2016,NL3,1,35
