year,region_type,region_year_spec,region_id,region_level,medrxiv_count
2021,NUTS,2021,DK04,2,5
2021,NUTS,2021,DK042,3,5
2021,NUTS,2021,DK05,2,1
2021,NUTS,2021,DK050,3,1
2021,NUTS,2021,EE,0,2
2021,NUTS,2021,EE0,1,2
2021,NUTS,2021,EE00,2,2
2021,NUTS,2021,EE008,3,2
2021,NUTS,2021,EL,0,21
2021,NUTS,2021,EL3,1,9
2021,NUTS,2021,EL30,2,9
2021,NUTS,2021,EL303,3,9
2021,NUTS,2021,EL4,1,2
2021,NUTS,2021,EL41,2,1
2021,NUTS,2021,EL411,3,1
2021,NUTS,2021,EL43,2,1
2021,NUTS,2021,EL433,3,1
2021,NUTS,2021,EL5,1,6
2021,NUTS,2021,EL51,2,2
2021,NUTS,2021,EL512,3,2
2021,NUTS,2021,EL52,2,2
2021,NUTS,2021,EL522,3,2
2021,NUTS,2021,EL54,2,2
2021,NUTS,2021,EL543,3,2
2021,NUTS,2021,EL6,1,4
2021,NUTS,2021,EL61,2,2
2021,NUTS,2021,EL613,3,2
2021,NUTS,2021,EL63,2,1
2021,NUTS,2021,EL632,3,1
2021,NUTS,2021,EL65,2,1
2021,NUTS,2021,EL651,3,1
2021,NUTS,2021,ES,0,42
2021,NUTS,2021,ES2,1,4
2021,NUTS,2021,ES22,2,2
2021,NUTS,2021,ES220,3,2
2021,NUTS,2021,ES24,2,2
2021,NUTS,2021,ES243,3,2
2021,NUTS,2021,ES3,1,15
2021,NUTS,2021,ES30,2,15
2021,NUTS,2021,ES300,3,15
2021,NUTS,2021,ES4,1,1
2021,NUTS,2021,ES42,2,1
2021,NUTS,2021,ES421,3,1
2021,NUTS,2021,ES5,1,20
2021,NUTS,2021,ES51,2,14
2021,NUTS,2021,ES511,3,13
2021,NUTS,2021,ES514,3,1
2021,NUTS,2021,ES52,2,6
2021,NUTS,2021,ES523,3,6
2021,NUTS,2021,ES6,1,2
2021,NUTS,2021,ES61,2,1
2021,NUTS,2021,ES617,3,1
2021,NUTS,2021,ES62,2,1
2021,NUTS,2021,ES620,3,1
2021,NUTS,2021,FI,0,25
2021,NUTS,2021,FI1,1,25
2021,NUTS,2021,FI19,2,4
2021,NUTS,2021,FI193,3,4
2021,NUTS,2021,FI1B,2,11
2021,NUTS,2021,FI1B1,3,11
2021,NUTS,2021,FI1C,2,6
2021,NUTS,2021,FI1C1,3,6
2021,NUTS,2021,FI1D,2,4
2021,NUTS,2021,FI1D2,3,2
2021,NUTS,2021,FI1D9,3,2
2021,NUTS,2021,FR,0,50
2021,NUTS,2021,FR1,1,26
2021,NUTS,2021,FR10,2,26
2021,NUTS,2021,FR101,3,8
2021,NUTS,2021,FR104,3,17
2021,NUTS,2021,FR107,3,1
2021,NUTS,2021,FRF,1,4
2021,NUTS,2021,FRF1,2,3
2021,NUTS,2021,FRF11,3,3
2021,NUTS,2021,FRF3,2,1
2021,NUTS,2021,FRF31,3,1
2021,NUTS,2021,FRG,1,2
2021,NUTS,2021,FRG0,2,2
2021,NUTS,2021,FRG01,3,2
2021,NUTS,2021,FRH,1,4
2021,NUTS,2021,FRH0,2,4
2021,NUTS,2021,FRH03,3,4
2021,NUTS,2021,FRI,1,3
2021,NUTS,2021,FRI1,2,3
2021,NUTS,2021,FRI12,3,3
2021,NUTS,2021,FRJ,1,2
2021,NUTS,2021,FRJ1,2,2
2021,NUTS,2021,FRJ13,3,2
2021,NUTS,2021,FRK,1,4
2021,NUTS,2021,FRK2,2,4
2021,NUTS,2021,FRK26,3,4
2021,NUTS,2021,FRL,1,4
2021,NUTS,2021,FRL0,2,4
2021,NUTS,2021,FRL04,3,4
2021,NUTS,2021,FRY,1,1
2021,NUTS,2021,FRY4,2,1
2021,NUTS,2021,FRY40,3,1
2021,NUTS,2021,HR,0,1
2021,NUTS,2021,HR0,1,1
2021,NUTS,2021,HR03,2,1
2021,NUTS,2021,HR035,3,1
2021,NUTS,2021,HU,0,4
2021,NUTS,2021,HU1,1,3
2021,NUTS,2021,HU11,2,3
2021,NUTS,2021,HU110,3,3
2021,NUTS,2021,HU2,1,1
2021,NUTS,2021,HU23,2,1
2021,NUTS,2021,HU231,3,1
2021,NUTS,2021,IE,0,15
2021,NUTS,2021,IE0,1,15
2021,NUTS,2021,IE04,2,2
2021,NUTS,2021,IE042,3,2
2021,NUTS,2021,IE05,2,4
2021,NUTS,2021,IE051,3,1
2021,NUTS,2021,IE052,3,1
2021,NUTS,2021,IE053,3,2
2021,NUTS,2021,IE06,2,9
2021,NUTS,2021,IE061,3,8
2021,NUTS,2021,IE062,3,1
2021,NUTS,2021,IS,0,2
2021,NUTS,2021,IS0,1,2
2021,NUTS,2021,IS00,2,2
2021,NUTS,2021,IS001,3,2
2021,NUTS,2021,IT,0,85
2021,NUTS,2021,ITC,1,33
2021,NUTS,2021,ITC1,2,3
2021,NUTS,2021,ITC11,3,3
2021,NUTS,2021,ITC3,2,6
2021,NUTS,2021,ITC33,3,6
2021,NUTS,2021,ITC4,2,24
2021,NUTS,2021,ITC47,3,1
2021,NUTS,2021,ITC48,3,4
2021,NUTS,2021,ITC4C,3,19
2021,NUTS,2021,ITF,1,7
2021,NUTS,2021,ITF1,2,1
2021,NUTS,2021,ITF11,3,1
2021,NUTS,2021,ITF2,2,4
2021,NUTS,2021,ITF21,3,2
2021,NUTS,2021,ITF22,3,2
2021,NUTS,2021,ITF3,2,1
2021,NUTS,2021,ITF35,3,1
2021,NUTS,2021,ITF6,2,1
2021,NUTS,2021,ITF63,3,1
2021,NUTS,2021,ITG,1,3
2021,NUTS,2021,ITG1,2,2
2021,NUTS,2021,ITG17,3,2
2021,NUTS,2021,ITG2,2,1
2021,NUTS,2021,ITG2D,3,1
2021,NUTS,2021,ITH,1,28
2021,NUTS,2021,ITH2,2,7
2021,NUTS,2021,ITH20,3,7
2021,NUTS,2021,ITH3,2,8
2021,NUTS,2021,ITH31,3,1
2021,NUTS,2021,ITH36,3,7
2021,NUTS,2021,ITH4,2,5
2021,NUTS,2021,ITH44,3,5
2021,NUTS,2021,ITH5,2,8
2021,NUTS,2021,ITH54,3,1
2021,NUTS,2021,ITH55,3,6
2021,NUTS,2021,ITH56,3,1
2021,NUTS,2021,ITI,1,14
2021,NUTS,2021,ITI1,2,7
2021,NUTS,2021,ITI14,3,3
2021,NUTS,2021,ITI17,3,2
2021,NUTS,2021,ITI19,3,2
2021,NUTS,2021,ITI3,2,1
2021,NUTS,2021,ITI33,3,1
2021,NUTS,2021,ITI4,2,6
2021,NUTS,2021,ITI43,3,5
2021,NUTS,2021,ITI45,3,1
2021,NUTS,2021,LT,0,2
2021,NUTS,2021,LT0,1,2
2021,NUTS,2021,LT02,2,2
2021,NUTS,2021,LT022,3,2
2021,NUTS,2021,LU,0,2
2021,NUTS,2021,LU0,1,2
2021,NUTS,2021,LU00,2,2
2021,NUTS,2021,LU000,3,2
2021,NUTS,2021,LV,0,1
2021,NUTS,2021,LV0,1,1
2021,NUTS,2021,LV00,2,1
2021,NUTS,2021,LV006,3,1
2021,NUTS,2021,ME,0,1
2021,NUTS,2021,ME0,1,1
2021,NUTS,2021,ME00,2,1
2021,NUTS,2021,ME000,3,1
2021,NUTS,2021,MT,0,1
2021,NUTS,2021,MT0,1,1
2021,NUTS,2021,MT00,2,1
2021,NUTS,2021,MT001,3,1
2021,NUTS,2021,NL,0,106
2021,NUTS,2021,NL1,1,10
2021,NUTS,2021,NL11,2,9
2021,NUTS,2021,NL113,3,9
2021,NUTS,2021,NL12,2,1
2021,NUTS,2021,NL124,3,1
2021,NUTS,2021,NL2,1,21
2021,NUTS,2021,NL21,2,1
2021,NUTS,2021,NL213,3,1
2021,NUTS,2021,NL22,2,20
2021,NUTS,2021,NL221,3,2
2021,NUTS,2021,NL226,3,18
2021,NUTS,2021,NL3,1,70
2021,NUTS,2021,NL31,2,16
2021,NUTS,2021,NL310,3,16
2021,NUTS,2021,NL32,2,22
2021,NUTS,2021,NL329,3,22
2021,NUTS,2021,NL33,2,32
2021,NUTS,2021,NL332,3,1
2021,NUTS,2021,NL333,3,2
2021,NUTS,2021,NL337,3,11
2021,NUTS,2021,NL33C,3,18
2021,NUTS,2021,NL4,1,5
2021,NUTS,2021,NL42,2,5
2021,NUTS,2021,NL423,3,5
2021,NUTS,2021,NO,0,31
2021,NUTS,2021,NO0,1,31
2021,NUTS,2021,NO02,2,1
2021,NUTS,2021,NO020,3,1
2021,NUTS,2021,NO06,2,2
2021,NUTS,2021,NO060,3,2
2021,NUTS,2021,NO07,2,1
2021,NUTS,2021,NO074,3,1
2021,NUTS,2021,NO08,2,23
2021,NUTS,2021,NO081,3,21
2021,NUTS,2021,NO082,3,2
2021,NUTS,2021,NO0A,2,4
2021,NUTS,2021,NO0A1,3,3
2021,NUTS,2021,NO0A2,3,1
2021,NUTS,2021,PL,0,23
2021,NUTS,2021,PL2,1,4
2021,NUTS,2021,PL21,2,2
2021,NUTS,2021,PL213,3,2
2021,NUTS,2021,PL22,2,2
2021,NUTS,2021,PL229,3,1
2021,NUTS,2021,PL22A,3,1
2021,NUTS,2021,PL5,1,1
2021,NUTS,2021,PL51,2,1
2021,NUTS,2021,PL514,3,1
2021,NUTS,2021,PL6,1,3
2021,NUTS,2021,PL61,2,2
2021,NUTS,2021,PL613,3,2
2021,NUTS,2021,PL63,2,1
2021,NUTS,2021,PL633,3,1
2021,NUTS,2021,PL7,1,2
2021,NUTS,2021,PL71,2,1
2021,NUTS,2021,PL711,3,1
2021,NUTS,2021,PL72,2,1
2021,NUTS,2021,PL721,3,1
2021,NUTS,2021,PL8,1,4
2021,NUTS,2021,PL81,2,1
2021,NUTS,2021,PL814,3,1
2021,NUTS,2021,PL84,2,3
2021,NUTS,2021,PL841,3,3
2021,NUTS,2021,PL9,1,9
2021,NUTS,2021,PL91,2,9
2021,NUTS,2021,PL911,3,9
2021,NUTS,2021,PT,0,6
2021,NUTS,2021,PT1,1,6
2021,NUTS,2021,PT11,2,3
2021,NUTS,2021,PT119,3,1
2021,NUTS,2021,PT11A,3,2
2021,NUTS,2021,PT17,2,3
2021,NUTS,2021,PT170,3,3
2021,NUTS,2021,RO,0,2
2021,NUTS,2021,RO2,1,1
2021,NUTS,2021,RO21,2,1
2021,NUTS,2021,RO213,3,1
2021,NUTS,2021,RO3,1,1
2021,NUTS,2021,RO32,2,1
2021,NUTS,2021,RO321,3,1
2021,NUTS,2021,SE,0,50
2021,NUTS,2021,SE1,1,35
2021,NUTS,2021,SE11,2,28
2021,NUTS,2021,SE110,3,28
2021,NUTS,2021,SE12,2,7
2021,NUTS,2021,SE121,3,6
2021,NUTS,2021,SE124,3,1
2021,NUTS,2021,SE2,1,13
2021,NUTS,2021,SE22,2,6
2021,NUTS,2021,SE224,3,6
2021,NUTS,2021,SE23,2,7
2021,NUTS,2021,SE232,3,7
2021,NUTS,2021,SE3,1,2
2021,NUTS,2021,SE33,2,2
2021,NUTS,2021,SE331,3,2
2021,NUTS,2021,SI,0,4
2021,NUTS,2021,SI0,1,4
2021,NUTS,2021,SI04,2,4
2021,NUTS,2021,SI041,3,4
2021,NUTS,2021,SK,0,3
2021,NUTS,2021,SK0,1,3
2021,NUTS,2021,SK01,2,3
2021,NUTS,2021,SK010,3,3
2021,NUTS,2021,TR,0,15
2021,NUTS,2021,TR1,1,1
2021,NUTS,2021,TR10,2,1
2021,NUTS,2021,TR100,3,1
2021,NUTS,2021,TR2,1,2
2021,NUTS,2021,TR21,2,1
2021,NUTS,2021,TR211,3,1
2021,NUTS,2021,TR22,2,1
2021,NUTS,2021,TR222,3,1
2021,NUTS,2021,TR3,1,4
2021,NUTS,2021,TR31,2,4
2021,NUTS,2021,TR310,3,4
2021,NUTS,2021,TR4,1,2
2021,NUTS,2021,TR41,2,1
2021,NUTS,2021,TR411,3,1
2021,NUTS,2021,TR42,2,1
2021,NUTS,2021,TR424,3,1
2021,NUTS,2021,TR5,1,4
2021,NUTS,2021,TR51,2,4
2021,NUTS,2021,TR510,3,4
2021,NUTS,2021,TR6,1,1
2021,NUTS,2021,TR61,2,1
2021,NUTS,2021,TR611,3,1
2021,NUTS,2021,TR8,1,1
2021,NUTS,2021,TR81,2,1
2021,NUTS,2021,TR811,3,1
2021,NUTS,2021,UK,0,662
2021,NUTS,2021,UKC,1,12
2021,NUTS,2021,UKC1,2,4
2021,NUTS,2021,UKC11,3,2
2021,NUTS,2021,UKC12,3,1
2021,NUTS,2021,UKC14,3,1
2021,NUTS,2021,UKC2,2,8
2021,NUTS,2021,UKC22,3,8
2021,NUTS,2021,UKD,1,31
2021,NUTS,2021,UKD3,2,18
2021,NUTS,2021,UKD33,3,14
2021,NUTS,2021,UKD34,3,2
2021,NUTS,2021,UKD36,3,1
2021,NUTS,2021,UKD37,3,1
2021,NUTS,2021,UKD4,2,5
2021,NUTS,2021,UKD44,3,5
2021,NUTS,2021,UKD7,2,8
2021,NUTS,2021,UKD72,3,8
2021,NUTS,2021,UKE,1,24
2021,NUTS,2021,UKE1,2,2
2021,NUTS,2021,UKE11,3,1
2021,NUTS,2021,UKE13,3,1
2021,NUTS,2021,UKE2,2,5
2021,NUTS,2021,UKE21,3,5
2021,NUTS,2021,UKE3,2,10
2021,NUTS,2021,UKE32,3,10
2021,NUTS,2021,UKE4,2,7
2021,NUTS,2021,UKE41,3,2
2021,NUTS,2021,UKE42,3,5
2021,NUTS,2021,UKF,1,24
2021,NUTS,2021,UKF1,2,12
2021,NUTS,2021,UKF14,3,11
2021,NUTS,2021,UKF16,3,1
2021,NUTS,2021,UKF2,2,11
2021,NUTS,2021,UKF21,3,10
2021,NUTS,2021,UKF22,3,1
2021,NUTS,2021,UKF3,2,1
2021,NUTS,2021,UKF30,3,1
2021,NUTS,2021,UKG,1,39
2021,NUTS,2021,UKG1,2,13
2021,NUTS,2021,UKG13,3,13
2021,NUTS,2021,UKG2,2,3
2021,NUTS,2021,UKG24,3,3
2021,NUTS,2021,UKG3,2,23
2021,NUTS,2021,UKG31,3,22
2021,NUTS,2021,UKG33,3,1
2021,NUTS,2021,UKH,1,84
2021,NUTS,2021,UKH1,2,69
2021,NUTS,2021,UKH11,3,1
2021,NUTS,2021,UKH12,3,63
2021,NUTS,2021,UKH17,3,5
2021,NUTS,2021,UKH2,2,13
2021,NUTS,2021,UKH21,3,1
2021,NUTS,2021,UKH23,3,12
2021,NUTS,2021,UKH3,2,2
2021,NUTS,2021,UKH34,3,2
2021,NUTS,2021,UKI,1,196
2021,NUTS,2021,UKI3,2,168
2021,NUTS,2021,UKI31,3,70
2021,NUTS,2021,UKI32,3,44
2021,NUTS,2021,UKI33,3,48
2021,NUTS,2021,UKI34,3,6
2021,NUTS,2021,UKI4,2,18
2021,NUTS,2021,UKI42,3,14
2021,NUTS,2021,UKI44,3,4
2021,NUTS,2021,UKI5,2,3
2021,NUTS,2021,UKI51,3,3
2021,NUTS,2021,UKI6,2,1
2021,NUTS,2021,UKI63,3,1
2021,NUTS,2021,UKI7,2,6
2021,NUTS,2021,UKI73,3,1
2021,NUTS,2021,UKI74,3,3
2021,NUTS,2021,UKI75,3,2
2021,NUTS,2021,UKJ,1,99
2021,NUTS,2021,UKJ1,2,74
2021,NUTS,2021,UKJ11,3,2
2021,NUTS,2021,UKJ14,3,72
2021,NUTS,2021,UKJ2,2,10
2021,NUTS,2021,UKJ21,3,1
2021,NUTS,2021,UKJ22,3,6
2021,NUTS,2021,UKJ25,3,3
2021,NUTS,2021,UKJ3,2,13
2021,NUTS,2021,UKJ32,3,11
2021,NUTS,2021,UKJ36,3,1
2021,NUTS,2021,UKJ37,3,1
2021,NUTS,2021,UKJ4,2,2
2021,NUTS,2021,UKJ41,3,1
2021,NUTS,2021,UKJ45,3,1
2021,NUTS,2021,UKK,1,46
2021,NUTS,2021,UKK1,2,37
2021,NUTS,2021,UKK11,3,31
2021,NUTS,2021,UKK12,3,4
2021,NUTS,2021,UKK14,3,1
2021,NUTS,2021,UKK15,3,1
2021,NUTS,2021,UKK4,2,9
2021,NUTS,2021,UKK41,3,2
2021,NUTS,2021,UKK43,3,7
2021,NUTS,2021,UKL,1,30
2021,NUTS,2021,UKL1,2,9
2021,NUTS,2021,UKL12,3,1
2021,NUTS,2021,UKL15,3,1
2021,NUTS,2021,UKL18,3,7
2021,NUTS,2021,UKL2,2,21
2021,NUTS,2021,UKL21,3,5
2021,NUTS,2021,UKL22,3,16
2021,NUTS,2021,UKM,1,70
2021,NUTS,2021,UKM5,2,2
2021,NUTS,2021,UKM50,3,2
2021,NUTS,2021,UKM7,2,40
2021,NUTS,2021,UKM72,3,4
2021,NUTS,2021,UKM75,3,34
2021,NUTS,2021,UKM77,3,2
2021,NUTS,2021,UKM8,2,27
2021,NUTS,2021,UKM82,3,27
2021,NUTS,2021,UKM9,2,1
2021,NUTS,2021,UKM93,3,1
2021,NUTS,2021,UKN,1,7
2021,NUTS,2021,UKN0,2,7
2021,NUTS,2021,UKN06,3,7
