year,region_type,region_year_spec,region_id,region_level,artificial_intelligence_count
2016,NUTS,2016,DEA4,2,6
2016,NUTS,2016,DEA41,3,4
2016,NUTS,2016,DEA47,3,2
2016,NUTS,2016,DEA5,2,5
2016,NUTS,2016,DEA51,3,5
2016,NUTS,2016,DEB,1,11
2016,NUTS,2016,DEB2,2,1
2016,NUTS,2016,DEB21,3,1
2016,NUTS,2016,DEB3,2,10
2016,NUTS,2016,DEB32,3,6
2016,NUTS,2016,DEB33,3,4
2016,NUTS,2016,DEC,1,4
2016,NUTS,2016,DEC0,2,4
2016,NUTS,2016,DEC01,3,4
2016,NUTS,2016,DED,1,43
2016,NUTS,2016,DED2,2,2
2016,NUTS,2016,DED21,3,2
2016,NUTS,2016,DED4,2,35
2016,NUTS,2016,DED41,3,21
2016,NUTS,2016,DED43,3,14
2016,NUTS,2016,DED5,2,6
2016,NUTS,2016,DED51,3,6
2016,NUTS,2016,DEE,1,1
2016,NUTS,2016,DEE0,2,1
2016,NUTS,2016,DEE03,3,1
2016,NUTS,2016,DEF,1,5
2016,NUTS,2016,DEF0,2,5
2016,NUTS,2016,DEF03,3,5
2016,NUTS,2016,DK,0,36
2016,NUTS,2016,DK0,1,36
2016,NUTS,2016,DK01,2,27
2016,NUTS,2016,DK011,3,17
2016,NUTS,2016,DK012,3,10
2016,NUTS,2016,DK02,2,1
2016,NUTS,2016,DK021,3,1
2016,NUTS,2016,DK04,2,2
2016,NUTS,2016,DK042,3,2
2016,NUTS,2016,DK05,2,6
2016,NUTS,2016,DK050,3,6
2016,NUTS,2016,EE,0,4
2016,NUTS,2016,EE0,1,4
2016,NUTS,2016,EE00,2,4
2016,NUTS,2016,EE001,3,2
2016,NUTS,2016,EE008,3,2
2016,NUTS,2016,EL,0,21
2016,NUTS,2016,EL3,1,12
2016,NUTS,2016,EL30,2,12
2016,NUTS,2016,EL303,3,12
2016,NUTS,2016,EL4,1,1
2016,NUTS,2016,EL41,2,1
2016,NUTS,2016,EL411,3,1
2016,NUTS,2016,EL5,1,5
2016,NUTS,2016,EL51,2,1
2016,NUTS,2016,EL512,3,1
2016,NUTS,2016,EL52,2,4
2016,NUTS,2016,EL522,3,4
2016,NUTS,2016,EL6,1,3
2016,NUTS,2016,EL63,2,3
2016,NUTS,2016,EL632,3,3
2016,NUTS,2016,ES,0,98
2016,NUTS,2016,ES1,1,9
2016,NUTS,2016,ES11,2,8
2016,NUTS,2016,ES111,3,5
2016,NUTS,2016,ES114,3,3
2016,NUTS,2016,ES12,2,1
2016,NUTS,2016,ES120,3,1
2016,NUTS,2016,ES2,1,9
2016,NUTS,2016,ES21,2,7
2016,NUTS,2016,ES213,3,7
2016,NUTS,2016,ES22,2,1
2016,NUTS,2016,ES220,3,1
2016,NUTS,2016,ES24,2,1
2016,NUTS,2016,ES243,3,1
2016,NUTS,2016,ES3,1,16
2016,NUTS,2016,ES30,2,16
2016,NUTS,2016,ES300,3,16
2016,NUTS,2016,ES4,1,4
2016,NUTS,2016,ES41,2,3
2016,NUTS,2016,ES413,3,3
2016,NUTS,2016,ES43,2,1
2016,NUTS,2016,ES432,3,1
2016,NUTS,2016,ES5,1,46
2016,NUTS,2016,ES51,2,27
2016,NUTS,2016,ES511,3,26
2016,NUTS,2016,ES514,3,1
2016,NUTS,2016,ES52,2,19
2016,NUTS,2016,ES522,3,1
2016,NUTS,2016,ES523,3,18
2016,NUTS,2016,ES6,1,13
2016,NUTS,2016,ES61,2,5
2016,NUTS,2016,ES614,3,3
2016,NUTS,2016,ES617,3,2
2016,NUTS,2016,ES62,2,8
2016,NUTS,2016,ES620,3,8
2016,NUTS,2016,ES7,1,1
2016,NUTS,2016,ES70,2,1
2016,NUTS,2016,ES709,3,1
2016,NUTS,2016,FI,0,56
2016,NUTS,2016,FI1,1,56
2016,NUTS,2016,FI1B,2,48
2016,NUTS,2016,FI1B1,3,48
2016,NUTS,2016,FI1C,2,4
2016,NUTS,2016,FI1C1,3,3
2016,NUTS,2016,FI1C5,3,1
2016,NUTS,2016,FI1D,2,4
2016,NUTS,2016,FI1D9,3,4
2016,NUTS,2016,FR,0,290
2016,NUTS,2016,FR1,1,235
2016,NUTS,2016,FR10,2,235
2016,NUTS,2016,FR101,3,70
2016,NUTS,2016,FR102,3,5
2016,NUTS,2016,FR103,3,67
2016,NUTS,2016,FR104,3,87
2016,NUTS,2016,FR105,3,5
2016,NUTS,2016,FR108,3,1
2016,NUTS,2016,FRC,1,1
2016,NUTS,2016,FRC2,2,1
2016,NUTS,2016,FRC21,3,1
2016,NUTS,2016,FRD,1,5
2016,NUTS,2016,FRD2,2,5
2016,NUTS,2016,FRD22,3,5
2016,NUTS,2016,FRE,1,5
2016,NUTS,2016,FRE1,2,5
2016,NUTS,2016,FRE11,3,5
2016,NUTS,2016,FRF,1,6
2016,NUTS,2016,FRF1,2,2
2016,NUTS,2016,FRF11,3,2
2016,NUTS,2016,FRF3,2,4
2016,NUTS,2016,FRF31,3,4
2016,NUTS,2016,FRG,1,1
2016,NUTS,2016,FRG0,2,1
2016,NUTS,2016,FRG04,3,1
2016,NUTS,2016,FRH,1,8
2016,NUTS,2016,FRH0,2,8
2016,NUTS,2016,FRH03,3,6
2016,NUTS,2016,FRH04,3,2
2016,NUTS,2016,FRI,1,4
2016,NUTS,2016,FRI1,2,3
2016,NUTS,2016,FRI12,3,3
2016,NUTS,2016,FRI2,2,1
2016,NUTS,2016,FRI23,3,1
2016,NUTS,2016,FRJ,1,6
2016,NUTS,2016,FRJ1,2,4
2016,NUTS,2016,FRJ12,3,1
2016,NUTS,2016,FRJ13,3,3
2016,NUTS,2016,FRJ2,2,2
2016,NUTS,2016,FRJ23,3,2
2016,NUTS,2016,FRK,1,8
2016,NUTS,2016,FRK2,2,8
2016,NUTS,2016,FRK25,3,1
2016,NUTS,2016,FRK26,3,6
2016,NUTS,2016,FRK27,3,1
2016,NUTS,2016,FRL,1,11
2016,NUTS,2016,FRL0,2,11
2016,NUTS,2016,FRL03,3,5
2016,NUTS,2016,FRL04,3,6
2016,NUTS,2016,HR,0,1
2016,NUTS,2016,HR0,1,1
2016,NUTS,2016,HR04,2,1
2016,NUTS,2016,HR041,3,1
2016,NUTS,2016,HU,0,16
2016,NUTS,2016,HU1,1,13
2016,NUTS,2016,HU11,2,13
2016,NUTS,2016,HU110,3,13
2016,NUTS,2016,HU3,1,3
2016,NUTS,2016,HU32,2,2
2016,NUTS,2016,HU321,3,2
2016,NUTS,2016,HU33,2,1
2016,NUTS,2016,HU333,3,1
2016,NUTS,2016,IE,0,23
2016,NUTS,2016,IE0,1,23
2016,NUTS,2016,IE04,2,4
2016,NUTS,2016,IE042,3,4
2016,NUTS,2016,IE05,2,2
2016,NUTS,2016,IE051,3,1
2016,NUTS,2016,IE053,3,1
2016,NUTS,2016,IE06,2,17
2016,NUTS,2016,IE061,3,15
2016,NUTS,2016,IE062,3,2
2016,NUTS,2016,IS,0,3
2016,NUTS,2016,IS0,1,3
2016,NUTS,2016,IS00,2,3
2016,NUTS,2016,IS001,3,3
2016,NUTS,2016,IT,0,217
2016,NUTS,2016,ITC,1,49
2016,NUTS,2016,ITC1,2,11
2016,NUTS,2016,ITC11,3,11
2016,NUTS,2016,ITC3,2,6
2016,NUTS,2016,ITC33,3,6
2016,NUTS,2016,ITC4,2,32
2016,NUTS,2016,ITC41,3,6
2016,NUTS,2016,ITC46,3,3
2016,NUTS,2016,ITC47,3,1
2016,NUTS,2016,ITC4C,3,22
2016,NUTS,2016,ITF,1,17
2016,NUTS,2016,ITF1,2,4
2016,NUTS,2016,ITF12,3,4
2016,NUTS,2016,ITF3,2,7
2016,NUTS,2016,ITF32,3,2
2016,NUTS,2016,ITF33,3,5
2016,NUTS,2016,ITF4,2,5
2016,NUTS,2016,ITF47,3,5
2016,NUTS,2016,ITF6,2,1
2016,NUTS,2016,ITF61,3,1
2016,NUTS,2016,ITG,1,10
2016,NUTS,2016,ITG1,2,5
2016,NUTS,2016,ITG13,3,1
2016,NUTS,2016,ITG17,3,4
2016,NUTS,2016,ITG2,2,5
2016,NUTS,2016,ITG27,3,5
2016,NUTS,2016,ITH,1,41
2016,NUTS,2016,ITH1,2,3
2016,NUTS,2016,ITH10,3,3
2016,NUTS,2016,ITH2,2,12
2016,NUTS,2016,ITH20,3,12
2016,NUTS,2016,ITH3,2,15
2016,NUTS,2016,ITH31,3,2
2016,NUTS,2016,ITH35,3,2
2016,NUTS,2016,ITH36,3,11
2016,NUTS,2016,ITH4,2,5
2016,NUTS,2016,ITH42,3,2
2016,NUTS,2016,ITH44,3,3
2016,NUTS,2016,ITH5,2,6
2016,NUTS,2016,ITH54,3,2
2016,NUTS,2016,ITH55,3,3
2016,NUTS,2016,ITH56,3,1
2016,NUTS,2016,ITI,1,100
2016,NUTS,2016,ITI1,2,74
2016,NUTS,2016,ITI14,3,66
2016,NUTS,2016,ITI17,3,8
2016,NUTS,2016,ITI2,2,5
2016,NUTS,2016,ITI21,3,5
2016,NUTS,2016,ITI4,2,21
2016,NUTS,2016,ITI43,3,21
2016,NUTS,2016,LU,0,14
2016,NUTS,2016,LU0,1,14
2016,NUTS,2016,LU00,2,14
2016,NUTS,2016,LU000,3,14
2016,NUTS,2016,LV,0,1
2016,NUTS,2016,LV0,1,1
2016,NUTS,2016,LV00,2,1
2016,NUTS,2016,LV006,3,1
2016,NUTS,2016,NL,0,164
2016,NUTS,2016,NL1,1,4
2016,NUTS,2016,NL11,2,4
2016,NUTS,2016,NL113,3,4
2016,NUTS,2016,NL2,1,53
2016,NUTS,2016,NL21,2,3
2016,NUTS,2016,NL212,3,1
2016,NUTS,2016,NL213,3,2
2016,NUTS,2016,NL22,2,50
2016,NUTS,2016,NL226,3,50
2016,NUTS,2016,NL3,1,88
2016,NUTS,2016,NL32,2,46
2016,NUTS,2016,NL329,3,46
2016,NUTS,2016,NL33,2,42
2016,NUTS,2016,NL333,3,26
2016,NUTS,2016,NL337,3,11
2016,NUTS,2016,NL33C,3,5
2016,NUTS,2016,NL4,1,19
2016,NUTS,2016,NL41,2,18
2016,NUTS,2016,NL412,3,3
2016,NUTS,2016,NL414,3,15
2016,NUTS,2016,NL42,2,1
2016,NUTS,2016,NL423,3,1
2016,NUTS,2016,NO,0,17
2016,NUTS,2016,NO0,1,17
2016,NUTS,2016,NO01,2,7
2016,NUTS,2016,NO011,3,7
2016,NUTS,2016,NO04,2,2
2016,NUTS,2016,NO042,3,2
2016,NUTS,2016,NO05,2,3
2016,NUTS,2016,NO051,3,3
2016,NUTS,2016,NO06,2,5
2016,NUTS,2016,NO060,3,5
2016,NUTS,2016,PL,0,49
2016,NUTS,2016,PL2,1,12
2016,NUTS,2016,PL21,2,7
2016,NUTS,2016,PL213,3,7
2016,NUTS,2016,PL22,2,5
2016,NUTS,2016,PL224,3,2
2016,NUTS,2016,PL229,3,2
2016,NUTS,2016,PL22A,3,1
2016,NUTS,2016,PL4,1,7
2016,NUTS,2016,PL41,2,5
2016,NUTS,2016,PL415,3,5
2016,NUTS,2016,PL43,2,2
2016,NUTS,2016,PL432,3,2
2016,NUTS,2016,PL5,1,7
2016,NUTS,2016,PL51,2,7
2016,NUTS,2016,PL514,3,7
2016,NUTS,2016,PL7,1,9
2016,NUTS,2016,PL71,2,9
2016,NUTS,2016,PL711,3,9
2016,NUTS,2016,PL9,1,14
2016,NUTS,2016,PL91,2,14
2016,NUTS,2016,PL911,3,14
2016,NUTS,2016,PT,0,16
2016,NUTS,2016,PT1,1,16
2016,NUTS,2016,PT11,2,4
2016,NUTS,2016,PT11A,3,4
2016,NUTS,2016,PT16,2,6
2016,NUTS,2016,PT16D,3,1
2016,NUTS,2016,PT16E,3,5
2016,NUTS,2016,PT17,2,6
2016,NUTS,2016,PT170,3,6
2016,NUTS,2016,RO,0,5
2016,NUTS,2016,RO1,1,3
2016,NUTS,2016,RO11,2,3
2016,NUTS,2016,RO113,3,3
2016,NUTS,2016,RO3,1,2
2016,NUTS,2016,RO32,2,2
2016,NUTS,2016,RO321,3,2
2016,NUTS,2016,RS,0,4
2016,NUTS,2016,RS1,1,4
2016,NUTS,2016,RS11,2,3
2016,NUTS,2016,RS110,3,3
2016,NUTS,2016,RS12,2,1
2016,NUTS,2016,RS123,3,1
2016,NUTS,2016,SE,0,68
2016,NUTS,2016,SE1,1,47
2016,NUTS,2016,SE11,2,25
2016,NUTS,2016,SE110,3,25
2016,NUTS,2016,SE12,2,22
2016,NUTS,2016,SE121,3,8
2016,NUTS,2016,SE123,3,13
2016,NUTS,2016,SE125,3,1
2016,NUTS,2016,SE2,1,17
2016,NUTS,2016,SE21,2,1
2016,NUTS,2016,SE213,3,1
2016,NUTS,2016,SE22,2,5
2016,NUTS,2016,SE224,3,5
2016,NUTS,2016,SE23,2,11
2016,NUTS,2016,SE232,3,11
2016,NUTS,2016,SE3,1,4
2016,NUTS,2016,SE33,2,4
2016,NUTS,2016,SE331,3,3
2016,NUTS,2016,SE332,3,1
2016,NUTS,2016,SI,0,10
2016,NUTS,2016,SI0,1,10
2016,NUTS,2016,SI03,2,3
2016,NUTS,2016,SI032,3,3
2016,NUTS,2016,SI04,2,7
2016,NUTS,2016,SI041,3,7
2016,NUTS,2016,SK,0,2
2016,NUTS,2016,SK0,1,2
2016,NUTS,2016,SK04,2,2
2016,NUTS,2016,SK041,3,2
2016,NUTS,2016,TR,0,19
2016,NUTS,2016,TR1,1,5
2016,NUTS,2016,TR10,2,5
2016,NUTS,2016,TR100,3,5
2016,NUTS,2016,TR5,1,14
2016,NUTS,2016,TR51,2,14
2016,NUTS,2016,TR510,3,14
2016,NUTS,2016,UK,0,537
2016,NUTS,2016,UKC,1,7
2016,NUTS,2016,UKC1,2,5
2016,NUTS,2016,UKC14,3,5
2016,NUTS,2016,UKC2,2,2
2016,NUTS,2016,UKC22,3,2
2016,NUTS,2016,UKD,1,31
2016,NUTS,2016,UKD3,2,14
2016,NUTS,2016,UKD33,3,14
2016,NUTS,2016,UKD4,2,9
2016,NUTS,2016,UKD44,3,9
2016,NUTS,2016,UKD7,2,8
2016,NUTS,2016,UKD72,3,8
2016,NUTS,2016,UKE,1,27
2016,NUTS,2016,UKE2,2,2
2016,NUTS,2016,UKE21,3,2
2016,NUTS,2016,UKE3,2,18
2016,NUTS,2016,UKE32,3,18
2016,NUTS,2016,UKE4,2,7
2016,NUTS,2016,UKE42,3,5
2016,NUTS,2016,UKE44,3,2
2016,NUTS,2016,UKF,1,42
2016,NUTS,2016,UKF1,2,26
2016,NUTS,2016,UKF11,3,1
2016,NUTS,2016,UKF14,3,25
2016,NUTS,2016,UKF2,2,13
2016,NUTS,2016,UKF21,3,11
2016,NUTS,2016,UKF22,3,2
2016,NUTS,2016,UKF3,2,3
2016,NUTS,2016,UKF30,3,3
2016,NUTS,2016,UKG,1,18
2016,NUTS,2016,UKG1,2,5
2016,NUTS,2016,UKG13,3,5
2016,NUTS,2016,UKG3,2,13
2016,NUTS,2016,UKG31,3,11
2016,NUTS,2016,UKG33,3,2
2016,NUTS,2016,UKH,1,70
2016,NUTS,2016,UKH1,2,61
2016,NUTS,2016,UKH12,3,60
2016,NUTS,2016,UKH17,3,1
2016,NUTS,2016,UKH2,2,5
2016,NUTS,2016,UKH23,3,5
2016,NUTS,2016,UKH3,2,4
2016,NUTS,2016,UKH34,3,4
2016,NUTS,2016,UKI,1,98
2016,NUTS,2016,UKI3,2,71
2016,NUTS,2016,UKI31,3,5
2016,NUTS,2016,UKI32,3,13
2016,NUTS,2016,UKI33,3,52
2016,NUTS,2016,UKI34,3,1
2016,NUTS,2016,UKI4,2,27
2016,NUTS,2016,UKI42,3,26
2016,NUTS,2016,UKI44,3,1
2016,NUTS,2016,UKJ,1,132
2016,NUTS,2016,UKJ1,2,105
2016,NUTS,2016,UKJ11,3,3
2016,NUTS,2016,UKJ14,3,102
2016,NUTS,2016,UKJ2,2,18
2016,NUTS,2016,UKJ22,3,2
2016,NUTS,2016,UKJ25,3,16
2016,NUTS,2016,UKJ3,2,7
2016,NUTS,2016,UKJ32,3,7
2016,NUTS,2016,UKJ4,2,2
2016,NUTS,2016,UKJ44,3,2
2016,NUTS,2016,UKK,1,31
2016,NUTS,2016,UKK1,2,23
2016,NUTS,2016,UKK11,3,13
2016,NUTS,2016,UKK12,3,8
2016,NUTS,2016,UKK14,3,2
2016,NUTS,2016,UKK2,2,1
2016,NUTS,2016,UKK21,3,1
2016,NUTS,2016,UKK4,2,7
2016,NUTS,2016,UKK41,3,1
2016,NUTS,2016,UKK43,3,6
2016,NUTS,2016,UKL,1,8
2016,NUTS,2016,UKL1,2,1
2016,NUTS,2016,UKL14,3,1
2016,NUTS,2016,UKL2,2,7
2016,NUTS,2016,UKL22,3,7
2016,NUTS,2016,UKM,1,70
2016,NUTS,2016,UKM5,2,2
2016,NUTS,2016,UKM50,3,2
2016,NUTS,2016,UKM7,2,60
2016,NUTS,2016,UKM72,3,4
2016,NUTS,2016,UKM75,3,54
2016,NUTS,2016,UKM77,3,2
2016,NUTS,2016,UKM8,2,8
2016,NUTS,2016,UKM82,3,8
2016,NUTS,2016,UKN,1,3
2016,NUTS,2016,UKN0,2,3
2016,NUTS,2016,UKN06,3,3
2017,NUTS,2016,AT,0,86
2017,NUTS,2016,AT1,1,49
2017,NUTS,2016,AT12,2,12
2017,NUTS,2016,AT123,3,2
2017,NUTS,2016,AT126,3,6
2017,NUTS,2016,AT127,3,4
2017,NUTS,2016,AT13,2,37
2017,NUTS,2016,AT130,3,37
2017,NUTS,2016,AT2,1,14
2017,NUTS,2016,AT22,2,14
2017,NUTS,2016,AT221,3,14
2017,NUTS,2016,AT3,1,23
2017,NUTS,2016,AT31,2,14
2017,NUTS,2016,AT312,3,14
2017,NUTS,2016,AT32,2,2
2017,NUTS,2016,AT323,3,2
2017,NUTS,2016,AT33,2,7
2017,NUTS,2016,AT332,3,7
2017,NUTS,2016,BE,0,42
2017,NUTS,2016,BE1,1,10
2017,NUTS,2016,BE10,2,10
2017,NUTS,2016,BE100,3,10
2017,NUTS,2016,BE2,1,21
2017,NUTS,2016,BE21,2,1
2017,NUTS,2016,BE213,3,1
2017,NUTS,2016,BE23,2,18
2017,NUTS,2016,BE234,3,18
2017,NUTS,2016,BE24,2,2
2017,NUTS,2016,BE242,3,2
2017,NUTS,2016,BE3,1,11
2017,NUTS,2016,BE31,2,3
2017,NUTS,2016,BE310,3,3
2017,NUTS,2016,BE32,2,1
2017,NUTS,2016,BE323,3,1
2017,NUTS,2016,BE33,2,7
2017,NUTS,2016,BE332,3,7
2017,NUTS,2016,BG,0,7
2017,NUTS,2016,BG4,1,7
2017,NUTS,2016,BG41,2,7
2017,NUTS,2016,BG411,3,7
2017,NUTS,2016,CH,0,267
2017,NUTS,2016,CH0,1,267
2017,NUTS,2016,CH01,2,99
2017,NUTS,2016,CH011,3,79
2017,NUTS,2016,CH012,3,8
2017,NUTS,2016,CH013,3,12
2017,NUTS,2016,CH02,2,23
2017,NUTS,2016,CH021,3,10
2017,NUTS,2016,CH022,3,8
2017,NUTS,2016,CH024,3,1
2017,NUTS,2016,CH025,3,4
2017,NUTS,2016,CH03,2,5
2017,NUTS,2016,CH031,3,4
2017,NUTS,2016,CH033,3,1
2017,NUTS,2016,CH04,2,131
2017,NUTS,2016,CH040,3,131
2017,NUTS,2016,CH07,2,9
2017,NUTS,2016,CH070,3,9
2017,NUTS,2016,CY,0,3
2017,NUTS,2016,CY0,1,3
2017,NUTS,2016,CY00,2,3
2017,NUTS,2016,CY000,3,3
2017,NUTS,2016,CZ,0,83
2017,NUTS,2016,CZ0,1,83
2017,NUTS,2016,CZ01,2,20
2017,NUTS,2016,CZ010,3,20
2017,NUTS,2016,CZ03,2,4
2017,NUTS,2016,CZ032,3,4
2017,NUTS,2016,CZ06,2,51
2017,NUTS,2016,CZ064,3,51
2017,NUTS,2016,CZ08,2,8
2017,NUTS,2016,CZ080,3,8
2017,NUTS,2016,DE,0,602
2017,NUTS,2016,DE1,1,110
2017,NUTS,2016,DE11,2,15
2017,NUTS,2016,DE111,3,15
2017,NUTS,2016,DE12,2,46
2017,NUTS,2016,DE122,3,15
2017,NUTS,2016,DE125,3,28
2017,NUTS,2016,DE126,3,3
2017,NUTS,2016,DE13,2,35
2017,NUTS,2016,DE131,3,31
2017,NUTS,2016,DE138,3,4
2017,NUTS,2016,DE14,2,14
2017,NUTS,2016,DE142,3,7
2017,NUTS,2016,DE144,3,7
2017,NUTS,2016,DE2,1,175
2017,NUTS,2016,DE21,2,151
2017,NUTS,2016,DE212,3,151
2017,NUTS,2016,DE22,2,6
2017,NUTS,2016,DE222,3,6
2017,NUTS,2016,DE24,2,5
2017,NUTS,2016,DE241,3,1
2017,NUTS,2016,DE242,3,4
2017,NUTS,2016,DE25,2,7
2017,NUTS,2016,DE252,3,7
2017,NUTS,2016,DE26,2,4
2017,NUTS,2016,DE263,3,4
2017,NUTS,2016,DE27,2,2
2017,NUTS,2016,DE271,3,2
2017,NUTS,2016,DE3,1,67
2017,NUTS,2016,DE30,2,67
2017,NUTS,2016,DE300,3,67
2017,NUTS,2016,DE4,1,15
2017,NUTS,2016,DE40,2,15
2017,NUTS,2016,DE402,3,1
2017,NUTS,2016,DE404,3,14
2017,NUTS,2016,DE5,1,8
2017,NUTS,2016,DE50,2,8
2017,NUTS,2016,DE501,3,8
2017,NUTS,2016,DE6,1,11
2017,NUTS,2016,DE60,2,11
2017,NUTS,2016,DE600,3,11
2017,NUTS,2016,DE7,1,13
2017,NUTS,2016,DE71,2,10
2017,NUTS,2016,DE711,3,2
2017,NUTS,2016,DE712,3,7
2017,NUTS,2016,DE71C,3,1
2017,NUTS,2016,DE73,2,3
2017,NUTS,2016,DE731,3,3
2017,NUTS,2016,DE9,1,18
2017,NUTS,2016,DE91,2,5
2017,NUTS,2016,DE911,3,1
2017,NUTS,2016,DE91C,3,4
2017,NUTS,2016,DE92,2,6
2017,NUTS,2016,DE929,3,6
2017,NUTS,2016,DE94,2,7
2017,NUTS,2016,DE943,3,7
2017,NUTS,2016,DEA,1,70
2017,NUTS,2016,DEA1,2,2
2017,NUTS,2016,DEA13,3,1
2017,NUTS,2016,DEA1A,3,1
2017,NUTS,2016,DEA2,2,46
2017,NUTS,2016,DEA22,3,20
2017,NUTS,2016,DEA23,3,2
2017,NUTS,2016,DEA26,3,1
2017,NUTS,2016,DEA2C,3,6
2017,NUTS,2016,DEA2D,3,17
2017,NUTS,2016,DEA3,2,5
2017,NUTS,2016,DEA33,3,5
2017,NUTS,2016,DEA4,2,6
2017,NUTS,2016,DEA41,3,3
2017,NUTS,2016,DEA47,3,3
2017,NUTS,2016,DEA5,2,11
2017,NUTS,2016,DEA51,3,6
2017,NUTS,2016,DEA52,3,1
2017,NUTS,2016,DEA5A,3,4
2017,NUTS,2016,DEB,1,17
2017,NUTS,2016,DEB3,2,17
2017,NUTS,2016,DEB32,3,16
2017,NUTS,2016,DEB33,3,1
2017,NUTS,2016,DEC,1,19
2017,NUTS,2016,DEC0,2,19
2017,NUTS,2016,DEC01,3,19
2017,NUTS,2016,DED,1,71
2017,NUTS,2016,DED4,2,68
2017,NUTS,2016,DED41,3,42
2017,NUTS,2016,DED43,3,26
2017,NUTS,2016,DED5,2,3
2017,NUTS,2016,DED51,3,3
2017,NUTS,2016,DEF,1,5
2017,NUTS,2016,DEF0,2,5
2017,NUTS,2016,DEF01,3,1
2017,NUTS,2016,DEF03,3,4
2017,NUTS,2016,DEG,1,3
2017,NUTS,2016,DEG0,2,3
2017,NUTS,2016,DEG05,3,3
2017,NUTS,2016,DK,0,58
2017,NUTS,2016,DK0,1,58
2017,NUTS,2016,DK01,2,45
2017,NUTS,2016,DK011,3,30
2017,NUTS,2016,DK012,3,15
2017,NUTS,2016,DK04,2,4
2017,NUTS,2016,DK042,3,4
2017,NUTS,2016,DK05,2,9
2017,NUTS,2016,DK050,3,9
2017,NUTS,2016,EE,0,2
2017,NUTS,2016,EE0,1,2
2017,NUTS,2016,EE00,2,2
2017,NUTS,2016,EE008,3,2
2017,NUTS,2016,EL,0,28
2017,NUTS,2016,EL3,1,9
2017,NUTS,2016,EL30,2,9
2017,NUTS,2016,EL303,3,9
2017,NUTS,2016,EL4,1,5
2017,NUTS,2016,EL43,2,5
2017,NUTS,2016,EL431,3,2
2017,NUTS,2016,EL433,3,2
2017,NUTS,2016,EL434,3,1
2017,NUTS,2016,EL5,1,11
2017,NUTS,2016,EL51,2,2
2017,NUTS,2016,EL512,3,2
2017,NUTS,2016,EL52,2,6
2017,NUTS,2016,EL522,3,6
2017,NUTS,2016,EL54,2,3
2017,NUTS,2016,EL543,3,3
2017,NUTS,2016,EL6,1,3
2017,NUTS,2016,EL61,2,1
2017,NUTS,2016,EL613,3,1
2017,NUTS,2016,EL63,2,2
2017,NUTS,2016,EL632,3,2
2017,NUTS,2016,ES,0,149
2017,NUTS,2016,ES1,1,7
2017,NUTS,2016,ES11,2,4
2017,NUTS,2016,ES111,3,4
2017,NUTS,2016,ES12,2,3
2017,NUTS,2016,ES120,3,3
2017,NUTS,2016,ES2,1,17
2017,NUTS,2016,ES21,2,13
2017,NUTS,2016,ES213,3,13
2017,NUTS,2016,ES24,2,4
2017,NUTS,2016,ES243,3,4
2017,NUTS,2016,ES3,1,29
2017,NUTS,2016,ES30,2,29
2017,NUTS,2016,ES300,3,29
2017,NUTS,2016,ES4,1,5
2017,NUTS,2016,ES41,2,4
2017,NUTS,2016,ES413,3,3
2017,NUTS,2016,ES418,3,1
2017,NUTS,2016,ES42,2,1
2017,NUTS,2016,ES421,3,1
2017,NUTS,2016,ES5,1,61
2017,NUTS,2016,ES51,2,47
2017,NUTS,2016,ES511,3,44
2017,NUTS,2016,ES512,3,3
2017,NUTS,2016,ES52,2,14
2017,NUTS,2016,ES521,3,4
2017,NUTS,2016,ES523,3,10
2017,NUTS,2016,ES6,1,27
2017,NUTS,2016,ES61,2,6
2017,NUTS,2016,ES614,3,4
2017,NUTS,2016,ES617,3,1
2017,NUTS,2016,ES618,3,1
2017,NUTS,2016,ES62,2,21
2017,NUTS,2016,ES620,3,21
2017,NUTS,2016,ES7,1,3
2017,NUTS,2016,ES70,2,3
2017,NUTS,2016,ES709,3,3
2017,NUTS,2016,FI,0,56
2017,NUTS,2016,FI1,1,56
2017,NUTS,2016,FI19,2,1
2017,NUTS,2016,FI193,3,1
2017,NUTS,2016,FI1B,2,45
2017,NUTS,2016,FI1B1,3,45
2017,NUTS,2016,FI1C,2,1
2017,NUTS,2016,FI1C1,3,1
2017,NUTS,2016,FI1D,2,9
2017,NUTS,2016,FI1D2,3,1
2017,NUTS,2016,FI1D9,3,8
2017,NUTS,2016,FR,0,322
2017,NUTS,2016,FR1,1,247
2017,NUTS,2016,FR10,2,247
2017,NUTS,2016,FR101,3,76
2017,NUTS,2016,FR102,3,2
2017,NUTS,2016,FR103,3,64
2017,NUTS,2016,FR104,3,102
2017,NUTS,2016,FR105,3,3
2017,NUTS,2016,FRC,1,3
2017,NUTS,2016,FRC1,2,2
2017,NUTS,2016,FRC11,3,2
2017,NUTS,2016,FRC2,2,1
2017,NUTS,2016,FRC21,3,1
2017,NUTS,2016,FRD,1,2
2017,NUTS,2016,FRD2,2,2
2017,NUTS,2016,FRD22,3,2
2017,NUTS,2016,FRE,1,10
2017,NUTS,2016,FRE1,2,10
2017,NUTS,2016,FRE11,3,10
2017,NUTS,2016,FRF,1,14
2017,NUTS,2016,FRF1,2,1
2017,NUTS,2016,FRF11,3,1
2017,NUTS,2016,FRF2,2,1
2017,NUTS,2016,FRF23,3,1
2017,NUTS,2016,FRF3,2,12
2017,NUTS,2016,FRF31,3,12
2017,NUTS,2016,FRG,1,10
