year,region_type,region_year_spec,region_id,region_level,sdg_01_project_count
2017,NUTS,2016,AT1,1,4
2017,NUTS,2016,AT3,1,1
2017,NUTS,2016,BE1,1,5
2017,NUTS,2016,BE2,1,9
2017,NUTS,2016,BE3,1,3
2017,NUTS,2016,CZ0,1,1
2017,NUTS,2016,DE1,1,1
2017,NUTS,2016,DE2,1,2
2017,NUTS,2016,DE3,1,2
2017,NUTS,2016,DE9,1,1
2017,NUTS,2016,DEA,1,1
2017,NUTS,2016,DEB,1,1
2017,NUTS,2016,DED,1,1
2017,NUTS,2016,DEF,1,1
2017,NUTS,2016,DK0,1,7
2017,NUTS,2016,ES3,1,1
2017,NUTS,2016,ES5,1,3
2017,NUTS,2016,FI1,1,2
2017,NUTS,2016,FR1,1,2
2017,NUTS,2016,FRH,1,1
2017,NUTS,2016,HR0,1,1
2017,NUTS,2016,IE0,1,8
2017,NUTS,2016,ITC,1,5
2017,NUTS,2016,ITF,1,2
2017,NUTS,2016,ITH,1,2
2017,NUTS,2016,ITI,1,11
2017,NUTS,2016,NL1,1,2
2017,NUTS,2016,NL2,1,1
2017,NUTS,2016,NL3,1,10
2017,NUTS,2016,NL4,1,2
2017,NUTS,2016,PL4,1,1
2017,NUTS,2016,PL9,1,4
2017,NUTS,2016,PT1,1,2
2017,NUTS,2016,RO1,1,2
2017,NUTS,2016,SE1,1,2
2017,NUTS,2016,SE2,1,2
2017,NUTS,2016,SI0,1,2
2017,NUTS,2016,UKD,1,1
2017,NUTS,2016,UKE,1,5
2017,NUTS,2016,UKF,1,2
2017,NUTS,2016,UKH,1,1
2017,NUTS,2016,UKI,1,5
2017,NUTS,2016,UKJ,1,2
2017,NUTS,2016,UKN,1,1
2018,NUTS,2016,AT1,1,3
2018,NUTS,2016,BE1,1,10
2018,NUTS,2016,BE2,1,4
2018,NUTS,2016,BE3,1,1
2018,NUTS,2016,BG4,1,1
2018,NUTS,2016,CZ0,1,4
2018,NUTS,2016,DE1,1,4
2018,NUTS,2016,DE2,1,6
2018,NUTS,2016,DE3,1,3
2018,NUTS,2016,DE4,1,1
2018,NUTS,2016,DE5,1,1
2018,NUTS,2016,DE6,1,1
2018,NUTS,2016,DE7,1,1
2018,NUTS,2016,DEA,1,3
2018,NUTS,2016,DED,1,1
2018,NUTS,2016,DEE,1,1
2018,NUTS,2016,DK0,1,8
2018,NUTS,2016,EE0,1,3
2018,NUTS,2016,ES3,1,5
2018,NUTS,2016,ES5,1,1
2018,NUTS,2016,ES6,1,1
2018,NUTS,2016,FI1,1,6
2018,NUTS,2016,FR1,1,6
2018,NUTS,2016,FRF,1,1
2018,NUTS,2016,FRI,1,1
2018,NUTS,2016,FRJ,1,2
2018,NUTS,2016,HR0,1,2
2018,NUTS,2016,HU1,1,3
2018,NUTS,2016,HU2,1,1
2018,NUTS,2016,IE0,1,1
2018,NUTS,2016,ITC,1,5
2018,NUTS,2016,ITH,1,2
2018,NUTS,2016,ITI,1,6
2018,NUTS,2016,LU0,1,1
2018,NUTS,2016,NL1,1,2
2018,NUTS,2016,NL2,1,4
2018,NUTS,2016,NL3,1,14
2018,NUTS,2016,PL2,1,1
2018,NUTS,2016,PL6,1,1
2018,NUTS,2016,PL9,1,2
2018,NUTS,2016,RO1,1,1
2018,NUTS,2016,SE1,1,4
2018,NUTS,2016,SE2,1,2
2018,NUTS,2016,SI0,1,1
2018,NUTS,2016,UKD,1,4
2018,NUTS,2016,UKF,1,2
2018,NUTS,2016,UKG,1,1
2018,NUTS,2016,UKH,1,2
2018,NUTS,2016,UKI,1,9
2018,NUTS,2016,UKJ,1,3
2018,NUTS,2016,UKL,1,2
2018,NUTS,2016,UKM,1,1
2019,NUTS,2016,AT1,1,8
2019,NUTS,2016,AT2,1,4
2019,NUTS,2016,BE1,1,11
2019,NUTS,2016,BE2,1,6
2019,NUTS,2016,BE3,1,1
2019,NUTS,2016,BG4,1,1
2019,NUTS,2016,CZ0,1,3
2019,NUTS,2016,DE1,1,1
2019,NUTS,2016,DE2,1,2
2019,NUTS,2016,DE3,1,4
2019,NUTS,2016,DE5,1,1
2019,NUTS,2016,DE7,1,1
2019,NUTS,2016,DE9,1,1
2019,NUTS,2016,DEA,1,7
2019,NUTS,2016,DED,1,3
2019,NUTS,2016,DK0,1,12
2019,NUTS,2016,EE0,1,3
2019,NUTS,2016,ES3,1,2
2019,NUTS,2016,ES4,1,1
2019,NUTS,2016,ES5,1,2
2019,NUTS,2016,ES6,1,1
2019,NUTS,2016,FI1,1,5
2019,NUTS,2016,FR1,1,7
2019,NUTS,2016,FRK,1,1
2019,NUTS,2016,FRL,1,1
2019,NUTS,2016,HR0,1,5
2019,NUTS,2016,HU1,1,6
2019,NUTS,2016,HU3,1,1
2019,NUTS,2016,IE0,1,8
2019,NUTS,2016,ITC,1,5
2019,NUTS,2016,ITF,1,7
2019,NUTS,2016,ITH,1,7
2019,NUTS,2016,ITI,1,3
2019,NUTS,2016,LU0,1,1
2019,NUTS,2016,LV0,1,3
2019,NUTS,2016,NL1,1,1
2019,NUTS,2016,NL2,1,3
2019,NUTS,2016,NL3,1,14
2019,NUTS,2016,NL4,1,2
2019,NUTS,2016,PL5,1,1
2019,NUTS,2016,PL9,1,1
2019,NUTS,2016,PT1,1,1
2019,NUTS,2016,SE1,1,5
2019,NUTS,2016,SE2,1,6
2019,NUTS,2016,SI0,1,3
2019,NUTS,2016,SK0,1,6
2019,NUTS,2016,UKD,1,4
2019,NUTS,2016,UKE,1,2
2019,NUTS,2016,UKF,1,3
2019,NUTS,2016,UKG,1,3
2019,NUTS,2016,UKH,1,2
2019,NUTS,2016,UKI,1,10
2019,NUTS,2016,UKJ,1,2
2020,NUTS,2016,AT1,1,5
2020,NUTS,2016,BE1,1,10
2020,NUTS,2016,BE2,1,10
2020,NUTS,2016,BE3,1,2
2020,NUTS,2016,DE1,1,6
2020,NUTS,2016,DE2,1,2
2020,NUTS,2016,DE3,1,7
2020,NUTS,2016,DE6,1,1
2020,NUTS,2016,DE7,1,2
2020,NUTS,2016,DE9,1,1
2020,NUTS,2016,DEA,1,5
2020,NUTS,2016,DEB,1,1
2020,NUTS,2016,DED,1,1
2020,NUTS,2016,DK0,1,6
2020,NUTS,2016,EE0,1,5
2020,NUTS,2016,ES2,1,2
2020,NUTS,2016,ES3,1,7
2020,NUTS,2016,ES5,1,4
2020,NUTS,2016,ES6,1,1
2020,NUTS,2016,FI1,1,3
2020,NUTS,2016,FR1,1,3
2020,NUTS,2016,FRK,1,1
2020,NUTS,2016,HR0,1,3
2020,NUTS,2016,HU1,1,2
2020,NUTS,2016,IE0,1,7
2020,NUTS,2016,ITC,1,10
2020,NUTS,2016,ITG,1,1
2020,NUTS,2016,ITH,1,11
2020,NUTS,2016,ITI,1,9
2020,NUTS,2016,LT0,1,1
2020,NUTS,2016,LU0,1,2
2020,NUTS,2016,NL1,1,1
2020,NUTS,2016,NL2,1,1
2020,NUTS,2016,NL3,1,26
2020,NUTS,2016,NL4,1,6
2020,NUTS,2016,PL9,1,4
2020,NUTS,2016,PT1,1,1
2020,NUTS,2016,SE1,1,7
2020,NUTS,2016,SE2,1,2
2020,NUTS,2016,SE3,1,1
2020,NUTS,2016,SI0,1,5
2020,NUTS,2016,SK0,1,1
2020,NUTS,2016,UKD,1,2
2020,NUTS,2016,UKE,1,1
2020,NUTS,2016,UKF,1,1
2020,NUTS,2016,UKI,1,6
2020,NUTS,2016,UKJ,1,2
2020,NUTS,2016,UKL,1,1
2020,NUTS,2016,UKM,1,1
2021,NUTS,2021,AT1,1,7
2021,NUTS,2021,BE1,1,7
2021,NUTS,2021,BE2,1,7
2021,NUTS,2021,CZ0,1,1
2021,NUTS,2021,DE1,1,3
2021,NUTS,2021,DE3,1,6
2021,NUTS,2021,DE6,1,1
2021,NUTS,2021,DE8,1,1
2021,NUTS,2021,DE9,1,1
2021,NUTS,2021,DEA,1,3
2021,NUTS,2021,DEB,1,1
2021,NUTS,2021,DEC,1,1
2021,NUTS,2021,DK0,1,6
2021,NUTS,2021,EE0,1,3
2021,NUTS,2021,ES3,1,5
2021,NUTS,2021,ES5,1,10
2021,NUTS,2021,FI1,1,3
2021,NUTS,2021,FR1,1,11
2021,NUTS,2021,FRC,1,3
2021,NUTS,2021,FRK,1,1
2021,NUTS,2021,HR0,1,1
2021,NUTS,2021,HU1,1,5
2021,NUTS,2021,IE0,1,2
2021,NUTS,2021,ITC,1,4
2021,NUTS,2021,ITG,1,1
2021,NUTS,2021,ITH,1,5
2021,NUTS,2021,ITI,1,7
2021,NUTS,2021,LU0,1,2
2021,NUTS,2021,LV0,1,2
2021,NUTS,2021,NL1,1,1
2021,NUTS,2021,NL2,1,1
2021,NUTS,2021,NL3,1,17
2021,NUTS,2021,NL4,1,4
2021,NUTS,2021,PL6,1,1
2021,NUTS,2021,PL9,1,1
2021,NUTS,2021,PT1,1,6
2021,NUTS,2021,RO1,1,3
2021,NUTS,2021,SE1,1,1
2021,NUTS,2021,SE2,1,2
2021,NUTS,2021,SI0,1,1
2021,NUTS,2021,SK0,1,1
2021,NUTS,2021,UKD,1,1
2021,NUTS,2021,UKE,1,2
2021,NUTS,2021,UKF,1,1
2021,NUTS,2021,UKG,1,2
2021,NUTS,2021,UKH,1,2
2021,NUTS,2021,UKI,1,4
2021,NUTS,2021,UKK,1,1
2021,NUTS,2021,UKM,1,1
2015,NUTS,2013,AT12,2,2
2015,NUTS,2013,AT13,2,9
2015,NUTS,2013,AT22,2,1
2015,NUTS,2013,BE10,2,6
2015,NUTS,2013,BE21,2,3
2015,NUTS,2013,BE22,2,1
2015,NUTS,2013,BE24,2,3
2015,NUTS,2013,BE31,2,2
2015,NUTS,2013,CZ04,2,1
2015,NUTS,2013,DE11,2,1
2015,NUTS,2013,DE12,2,2
2015,NUTS,2013,DE21,2,3
2015,NUTS,2013,DE24,2,1
2015,NUTS,2013,DE25,2,1
2015,NUTS,2013,DE30,2,2
2015,NUTS,2013,DE40,2,1
2015,NUTS,2013,DE71,2,1
2015,NUTS,2013,DE72,2,1
2015,NUTS,2013,DE80,2,1
2015,NUTS,2013,DE92,2,1
2015,NUTS,2013,DEA1,2,3
2015,NUTS,2013,DEA2,2,4
2015,NUTS,2013,DEC0,2,1
2015,NUTS,2013,DED2,2,1
2015,NUTS,2013,DED5,2,2
2015,NUTS,2013,DK01,2,6
2015,NUTS,2013,DK02,2,1
2015,NUTS,2013,DK03,2,2
2015,NUTS,2013,DK04,2,1
2015,NUTS,2013,EE00,2,3
2015,NUTS,2013,ES21,2,1
2015,NUTS,2013,ES30,2,2
2015,NUTS,2013,ES51,2,3
2015,NUTS,2013,ES52,2,2
2015,NUTS,2013,ES61,2,2
2015,NUTS,2013,FI19,2,1
2015,NUTS,2013,FI1B,2,2
2015,NUTS,2013,FI1C,2,1
2015,NUTS,2013,FR10,2,7
2015,NUTS,2013,HU10,2,3
2015,NUTS,2013,HU31,2,1
2015,NUTS,2013,HU32,2,1
2015,NUTS,2013,IE01,2,1
2015,NUTS,2013,IE02,2,6
2015,NUTS,2013,ITC1,2,7
2015,NUTS,2013,ITC4,2,4
2015,NUTS,2013,ITH3,2,1
2015,NUTS,2013,ITH5,2,4
2015,NUTS,2013,ITI1,2,5
2015,NUTS,2013,ITI4,2,7
2015,NUTS,2013,LT00,2,1
2015,NUTS,2013,LU00,2,2
2015,NUTS,2013,LV00,2,1
2015,NUTS,2013,NL11,2,2
2015,NUTS,2013,NL21,2,1
2015,NUTS,2013,NL22,2,1
2015,NUTS,2013,NL31,2,4
2015,NUTS,2013,NL32,2,6
2015,NUTS,2013,NL33,2,7
2015,NUTS,2013,NL41,2,1
2015,NUTS,2013,NL42,2,3
2015,NUTS,2013,PL12,2,1
2015,NUTS,2013,PL31,2,1
2015,NUTS,2013,PL51,2,1
2015,NUTS,2013,PT11,2,2
2015,NUTS,2013,PT17,2,4
2015,NUTS,2013,PT18,2,1
2015,NUTS,2013,RO32,2,1
2015,NUTS,2013,SE11,2,3
2015,NUTS,2013,SE12,2,1
2015,NUTS,2013,SE22,2,1
2015,NUTS,2013,SE23,2,1
2015,NUTS,2013,SE31,2,1
2015,NUTS,2013,SI04,2,1
2015,NUTS,2013,SK01,2,2
2015,NUTS,2013,SK03,2,1
2015,NUTS,2013,UKD3,2,1
2015,NUTS,2013,UKD4,2,1
2015,NUTS,2013,UKD7,2,1
2015,NUTS,2013,UKE4,2,4
2015,NUTS,2013,UKF2,2,2
2015,NUTS,2013,UKG3,2,1
2015,NUTS,2013,UKI3,2,13
2015,NUTS,2013,UKI4,2,2
2015,NUTS,2013,UKJ2,2,4
2015,NUTS,2013,UKJ3,2,1
2015,NUTS,2013,UKK1,2,1
2015,NUTS,2013,UKL2,2,1
2015,NUTS,2013,UKM3,2,2
2016,NUTS,2016,AT13,2,4
2016,NUTS,2016,AT31,2,1
2016,NUTS,2016,BE10,2,7
2016,NUTS,2016,BE21,2,1
2016,NUTS,2016,BE24,2,2
2016,NUTS,2016,BE31,2,1
2016,NUTS,2016,BE33,2,1
2016,NUTS,2016,CY00,2,1
2016,NUTS,2016,CZ01,2,1
2016,NUTS,2016,DE11,2,2
2016,NUTS,2016,DE13,2,1
2016,NUTS,2016,DE14,2,1
2016,NUTS,2016,DE21,2,1
2016,NUTS,2016,DE26,2,1
2016,NUTS,2016,DE30,2,3
2016,NUTS,2016,DE40,2,1
2016,NUTS,2016,DE71,2,1
2016,NUTS,2016,DE91,2,1
2016,NUTS,2016,DE93,2,1
2016,NUTS,2016,DEA1,2,1
2016,NUTS,2016,DEA2,2,4
2016,NUTS,2016,DED5,2,1
2016,NUTS,2016,DEF0,2,1
2016,NUTS,2016,DK01,2,2
2016,NUTS,2016,DK02,2,1
2016,NUTS,2016,DK03,2,1
2016,NUTS,2016,DK04,2,1
2016,NUTS,2016,EE00,2,1
2016,NUTS,2016,ES30,2,4
2016,NUTS,2016,ES51,2,3
2016,NUTS,2016,FI19,2,1
2016,NUTS,2016,FI1B,2,2
2016,NUTS,2016,FI1D,2,1
2016,NUTS,2016,FR10,2,3
2016,NUTS,2016,FRL0,2,1
2016,NUTS,2016,HR04,2,1
2016,NUTS,2016,HU11,2,1
2016,NUTS,2016,HU33,2,1
2016,NUTS,2016,IE04,2,1
2016,NUTS,2016,IE05,2,1
2016,NUTS,2016,ITC3,2,5
2016,NUTS,2016,ITC4,2,4
2016,NUTS,2016,ITG2,2,2
2016,NUTS,2016,ITH2,2,2
2016,NUTS,2016,ITH3,2,2
2016,NUTS,2016,ITH4,2,1
2016,NUTS,2016,ITI1,2,6
2016,NUTS,2016,ITI4,2,3
2016,NUTS,2016,LT01,2,1
2016,NUTS,2016,LV00,2,1
2016,NUTS,2016,NL22,2,2
2016,NUTS,2016,NL31,2,2
2016,NUTS,2016,NL32,2,4
2016,NUTS,2016,NL33,2,5
2016,NUTS,2016,NL41,2,2
2016,NUTS,2016,NL42,2,1
2016,NUTS,2016,PL52,2,1
2016,NUTS,2016,PL91,2,1
2016,NUTS,2016,PT11,2,1
2016,NUTS,2016,PT17,2,8
2016,NUTS,2016,PT18,2,2
2016,NUTS,2016,SE11,2,4
2016,NUTS,2016,SE12,2,1
2016,NUTS,2016,SE22,2,2
2016,NUTS,2016,SI03,2,1
2016,NUTS,2016,SI04,2,4
2016,NUTS,2016,UKD4,2,1
2016,NUTS,2016,UKF2,2,2
2016,NUTS,2016,UKG3,2,2
2016,NUTS,2016,UKH1,2,2
2016,NUTS,2016,UKH3,2,1
2016,NUTS,2016,UKI3,2,7
2016,NUTS,2016,UKI4,2,1
2016,NUTS,2016,UKJ2,2,1
2016,NUTS,2016,UKJ4,2,1
2016,NUTS,2016,UKK1,2,1
2016,NUTS,2016,UKM8,2,1
2017,NUTS,2016,AT12,2,1
2017,NUTS,2016,AT13,2,3
2017,NUTS,2016,AT32,2,1
2017,NUTS,2016,BE10,2,5
2017,NUTS,2016,BE21,2,3
2017,NUTS,2016,BE23,2,4
2017,NUTS,2016,BE24,2,2
2017,NUTS,2016,BE31,2,3
2017,NUTS,2016,CZ06,2,1
2017,NUTS,2016,DE13,2,1
2017,NUTS,2016,DE21,2,1
2017,NUTS,2016,DE22,2,1
2017,NUTS,2016,DE30,2,2
2017,NUTS,2016,DE91,2,1
2017,NUTS,2016,DEA2,2,1
2017,NUTS,2016,DEB3,2,1
2017,NUTS,2016,DED5,2,1
2017,NUTS,2016,DEF0,2,1
2017,NUTS,2016,DK01,2,4
2017,NUTS,2016,DK03,2,1
2017,NUTS,2016,DK04,2,2
2017,NUTS,2016,ES30,2,1
2017,NUTS,2016,ES51,2,2
2017,NUTS,2016,ES52,2,1
2017,NUTS,2016,FI1B,2,2
2017,NUTS,2016,FR10,2,2
2017,NUTS,2016,FRH0,2,1
2017,NUTS,2016,HR03,2,1
2017,NUTS,2016,IE05,2,3
2017,NUTS,2016,IE06,2,5
2017,NUTS,2016,ITC4,2,5
2017,NUTS,2016,ITF3,2,2
2017,NUTS,2016,ITH5,2,2
2017,NUTS,2016,ITI1,2,2
2017,NUTS,2016,ITI3,2,1
2017,NUTS,2016,ITI4,2,8
2017,NUTS,2016,NL11,2,1
2017,NUTS,2016,NL12,2,1
2017,NUTS,2016,NL22,2,1
2017,NUTS,2016,NL31,2,3
2017,NUTS,2016,NL32,2,2
2017,NUTS,2016,NL33,2,5
2017,NUTS,2016,NL41,2,1
2017,NUTS,2016,NL42,2,1
2017,NUTS,2016,PL42,2,1
2017,NUTS,2016,PL91,2,4
2017,NUTS,2016,PT11,2,1
2017,NUTS,2016,PT17,2,1
2017,NUTS,2016,RO11,2,2
2017,NUTS,2016,SE11,2,1
2017,NUTS,2016,SE12,2,1
2017,NUTS,2016,SE22,2,1
2017,NUTS,2016,SE23,2,1
2017,NUTS,2016,SI04,2,2
2017,NUTS,2016,UKD3,2,1
2017,NUTS,2016,UKE4,2,5
2017,NUTS,2016,UKF1,2,1
2017,NUTS,2016,UKF2,2,1
2017,NUTS,2016,UKH1,2,1
2017,NUTS,2016,UKI3,2,3
2017,NUTS,2016,UKI4,2,2
2017,NUTS,2016,UKJ2,2,2
2017,NUTS,2016,UKN0,2,1
2018,NUTS,2016,AT13,2,3
2018,NUTS,2016,BE10,2,10
2018,NUTS,2016,BE23,2,3
