year,region_type,region_year_spec,region_id,region_level,sdg_07_project_count
2016,NUTS,2016,FRL,1,3
2016,NUTS,2016,HR0,1,10
2016,NUTS,2016,HU1,1,13
2016,NUTS,2016,HU2,1,2
2016,NUTS,2016,HU3,1,6
2016,NUTS,2016,IE0,1,16
2016,NUTS,2016,ITC,1,82
2016,NUTS,2016,ITF,1,12
2016,NUTS,2016,ITG,1,4
2016,NUTS,2016,ITH,1,47
2016,NUTS,2016,ITI,1,71
2016,NUTS,2016,LT0,1,3
2016,NUTS,2016,LU0,1,3
2016,NUTS,2016,LV0,1,7
2016,NUTS,2016,MT0,1,2
2016,NUTS,2016,NL1,1,10
2016,NUTS,2016,NL2,1,27
2016,NUTS,2016,NL3,1,77
2016,NUTS,2016,NL4,1,36
2016,NUTS,2016,PL2,1,4
2016,NUTS,2016,PL4,1,1
2016,NUTS,2016,PL5,1,2
2016,NUTS,2016,PL8,1,1
2016,NUTS,2016,PL9,1,10
2016,NUTS,2016,PT1,1,20
2016,NUTS,2016,RO1,1,4
2016,NUTS,2016,RO2,1,1
2016,NUTS,2016,RO3,1,1
2016,NUTS,2016,SE1,1,20
2016,NUTS,2016,SE2,1,18
2016,NUTS,2016,SE3,1,7
2016,NUTS,2016,SI0,1,27
2016,NUTS,2016,SK0,1,6
2016,NUTS,2016,UKC,1,2
2016,NUTS,2016,UKD,1,5
2016,NUTS,2016,UKE,1,2
2016,NUTS,2016,UKF,1,2
2016,NUTS,2016,UKG,1,5
2016,NUTS,2016,UKH,1,9
2016,NUTS,2016,UKI,1,20
2016,NUTS,2016,UKJ,1,4
2016,NUTS,2016,UKK,1,6
2016,NUTS,2016,UKL,1,4
2016,NUTS,2016,UKM,1,11
2016,NUTS,2016,UKN,1,4
2017,NUTS,2016,AT1,1,23
2017,NUTS,2016,AT2,1,21
2017,NUTS,2016,AT3,1,13
2017,NUTS,2016,BE1,1,37
2017,NUTS,2016,BE2,1,25
2017,NUTS,2016,BE3,1,3
2017,NUTS,2016,BG3,1,1
2017,NUTS,2016,BG4,1,3
2017,NUTS,2016,CY0,1,5
2017,NUTS,2016,CZ0,1,14
2017,NUTS,2016,DE1,1,32
2017,NUTS,2016,DE2,1,47
2017,NUTS,2016,DE3,1,14
2017,NUTS,2016,DE4,1,6
2017,NUTS,2016,DE5,1,3
2017,NUTS,2016,DE6,1,2
2017,NUTS,2016,DE7,1,16
2017,NUTS,2016,DE8,1,1
2017,NUTS,2016,DE9,1,3
2017,NUTS,2016,DEA,1,42
2017,NUTS,2016,DEB,1,2
2017,NUTS,2016,DED,1,10
2017,NUTS,2016,DEE,1,1
2017,NUTS,2016,DEF,1,4
2017,NUTS,2016,DEG,1,7
2017,NUTS,2016,DK0,1,33
2017,NUTS,2016,EE0,1,5
2017,NUTS,2016,ES1,1,2
2017,NUTS,2016,ES2,1,8
2017,NUTS,2016,ES3,1,52
2017,NUTS,2016,ES4,1,5
2017,NUTS,2016,ES5,1,24
2017,NUTS,2016,ES6,1,10
2017,NUTS,2016,FI1,1,37
2017,NUTS,2016,FR1,1,53
2017,NUTS,2016,FRC,1,2
2017,NUTS,2016,FRD,1,2
2017,NUTS,2016,FRE,1,3
2017,NUTS,2016,FRG,1,2
2017,NUTS,2016,FRH,1,2
2017,NUTS,2016,FRI,1,3
2017,NUTS,2016,FRJ,1,3
2017,NUTS,2016,FRK,1,8
2017,NUTS,2016,FRL,1,3
2017,NUTS,2016,HR0,1,11
2017,NUTS,2016,HU1,1,7
2017,NUTS,2016,HU2,1,1
2017,NUTS,2016,HU3,1,1
2017,NUTS,2016,IE0,1,11
2017,NUTS,2016,ITC,1,70
2017,NUTS,2016,ITF,1,12
2017,NUTS,2016,ITG,1,3
2017,NUTS,2016,ITH,1,40
2017,NUTS,2016,ITI,1,58
2017,NUTS,2016,LT0,1,10
2017,NUTS,2016,LU0,1,8
2017,NUTS,2016,LV0,1,7
2017,NUTS,2016,NL1,1,8
2017,NUTS,2016,NL2,1,19
2017,NUTS,2016,NL3,1,52
2017,NUTS,2016,NL4,1,15
2017,NUTS,2016,PL2,1,2
2017,NUTS,2016,PL4,1,4
2017,NUTS,2016,PL5,1,1
2017,NUTS,2016,PL6,1,2
2017,NUTS,2016,PL9,1,5
2017,NUTS,2016,PT1,1,22
2017,NUTS,2016,RO1,1,4
2017,NUTS,2016,RO3,1,2
2017,NUTS,2016,RO4,1,1
2017,NUTS,2016,SE1,1,20
2017,NUTS,2016,SE2,1,20
2017,NUTS,2016,SE3,1,6
2017,NUTS,2016,SI0,1,28
2017,NUTS,2016,SK0,1,13
2017,NUTS,2016,UKC,1,2
2017,NUTS,2016,UKD,1,2
2017,NUTS,2016,UKE,1,8
2017,NUTS,2016,UKF,1,7
2017,NUTS,2016,UKG,1,5
2017,NUTS,2016,UKH,1,4
2017,NUTS,2016,UKI,1,12
2017,NUTS,2016,UKJ,1,3
2017,NUTS,2016,UKK,1,2
2017,NUTS,2016,UKL,1,7
2017,NUTS,2016,UKM,1,4
2017,NUTS,2016,UKN,1,1
2018,NUTS,2016,AT1,1,30
2018,NUTS,2016,AT2,1,11
2018,NUTS,2016,AT3,1,12
2018,NUTS,2016,BE1,1,30
2018,NUTS,2016,BE2,1,35
2018,NUTS,2016,BE3,1,7
2018,NUTS,2016,CY0,1,1
2018,NUTS,2016,CZ0,1,6
2018,NUTS,2016,DE1,1,23
2018,NUTS,2016,DE2,1,33
2018,NUTS,2016,DE3,1,11
2018,NUTS,2016,DE4,1,3
2018,NUTS,2016,DE5,1,7
2018,NUTS,2016,DE6,1,6
2018,NUTS,2016,DE7,1,8
2018,NUTS,2016,DE9,1,4
2018,NUTS,2016,DEA,1,35
2018,NUTS,2016,DEB,1,1
2018,NUTS,2016,DED,1,7
2018,NUTS,2016,DEE,1,2
2018,NUTS,2016,DK0,1,28
2018,NUTS,2016,EE0,1,10
2018,NUTS,2016,ES1,1,1
2018,NUTS,2016,ES2,1,23
2018,NUTS,2016,ES3,1,38
2018,NUTS,2016,ES4,1,6
2018,NUTS,2016,ES5,1,20
2018,NUTS,2016,ES6,1,8
2018,NUTS,2016,ES7,1,2
2018,NUTS,2016,FI1,1,30
2018,NUTS,2016,FR1,1,34
2018,NUTS,2016,FRC,1,4
2018,NUTS,2016,FRE,1,2
2018,NUTS,2016,FRF,1,3
2018,NUTS,2016,FRG,1,2
2018,NUTS,2016,FRH,1,1
2018,NUTS,2016,FRI,1,4
2018,NUTS,2016,FRJ,1,4
2018,NUTS,2016,FRK,1,6
2018,NUTS,2016,FRL,1,3
2018,NUTS,2016,HR0,1,13
2018,NUTS,2016,HU1,1,5
2018,NUTS,2016,HU2,1,1
2018,NUTS,2016,HU3,1,2
2018,NUTS,2016,IE0,1,12
2018,NUTS,2016,ITC,1,62
2018,NUTS,2016,ITF,1,10
2018,NUTS,2016,ITG,1,3
2018,NUTS,2016,ITH,1,25
2018,NUTS,2016,ITI,1,62
2018,NUTS,2016,LT0,1,6
2018,NUTS,2016,LU0,1,4
2018,NUTS,2016,LV0,1,5
2018,NUTS,2016,MT0,1,2
2018,NUTS,2016,NL1,1,10
2018,NUTS,2016,NL2,1,17
2018,NUTS,2016,NL3,1,54
2018,NUTS,2016,NL4,1,6
2018,NUTS,2016,PL2,1,1
2018,NUTS,2016,PL4,1,1
2018,NUTS,2016,PL9,1,4
2018,NUTS,2016,PT1,1,14
2018,NUTS,2016,RO1,1,5
2018,NUTS,2016,RO3,1,2
2018,NUTS,2016,RO4,1,1
2018,NUTS,2016,SE1,1,17
2018,NUTS,2016,SE2,1,4
2018,NUTS,2016,SE3,1,2
2018,NUTS,2016,SI0,1,16
2018,NUTS,2016,SK0,1,9
2018,NUTS,2016,UKC,1,1
2018,NUTS,2016,UKD,1,2
2018,NUTS,2016,UKE,1,3
2018,NUTS,2016,UKF,1,6
2018,NUTS,2016,UKG,1,4
2018,NUTS,2016,UKH,1,4
2018,NUTS,2016,UKI,1,9
2018,NUTS,2016,UKJ,1,3
2018,NUTS,2016,UKK,1,2
2018,NUTS,2016,UKM,1,4
2018,NUTS,2016,UKN,1,4
2019,NUTS,2016,AT1,1,32
2019,NUTS,2016,AT2,1,17
2019,NUTS,2016,AT3,1,10
2019,NUTS,2016,BE1,1,75
2019,NUTS,2016,BE2,1,45
2019,NUTS,2016,BE3,1,9
2019,NUTS,2016,BG3,1,1
2019,NUTS,2016,BG4,1,7
2019,NUTS,2016,CY0,1,2
2019,NUTS,2016,CZ0,1,20
2019,NUTS,2016,DE1,1,41
2019,NUTS,2016,DE2,1,49
2019,NUTS,2016,DE3,1,14
2019,NUTS,2016,DE4,1,6
2019,NUTS,2016,DE5,1,1
2019,NUTS,2016,DE6,1,3
2019,NUTS,2016,DE7,1,8
2019,NUTS,2016,DE8,1,6
2019,NUTS,2016,DE9,1,13
2019,NUTS,2016,DEA,1,42
2019,NUTS,2016,DEB,1,3
2019,NUTS,2016,DEC,1,1
2019,NUTS,2016,DED,1,25
2019,NUTS,2016,DEE,1,2
2019,NUTS,2016,DEF,1,2
2019,NUTS,2016,DEG,1,6
2019,NUTS,2016,DK0,1,27
2019,NUTS,2016,EE0,1,5
2019,NUTS,2016,ES1,1,4
2019,NUTS,2016,ES2,1,12
2019,NUTS,2016,ES3,1,43
2019,NUTS,2016,ES4,1,3
2019,NUTS,2016,ES5,1,24
2019,NUTS,2016,ES6,1,6
2019,NUTS,2016,ES7,1,1
2019,NUTS,2016,FI1,1,49
2019,NUTS,2016,FR1,1,60
2019,NUTS,2016,FRB,1,1
2019,NUTS,2016,FRC,1,2
2019,NUTS,2016,FRE,1,7
2019,NUTS,2016,FRF,1,3
2019,NUTS,2016,FRG,1,8
2019,NUTS,2016,FRH,1,4
2019,NUTS,2016,FRI,1,4
2019,NUTS,2016,FRJ,1,6
2019,NUTS,2016,FRK,1,17
2019,NUTS,2016,FRL,1,6
2019,NUTS,2016,HR0,1,23
2019,NUTS,2016,HU1,1,19
2019,NUTS,2016,HU2,1,7
2019,NUTS,2016,HU3,1,2
2019,NUTS,2016,IE0,1,16
2019,NUTS,2016,ITC,1,55
2019,NUTS,2016,ITF,1,7
2019,NUTS,2016,ITG,1,4
2019,NUTS,2016,ITH,1,33
2019,NUTS,2016,ITI,1,42
2019,NUTS,2016,LT0,1,8
2019,NUTS,2016,LU0,1,6
2019,NUTS,2016,LV0,1,9
2019,NUTS,2016,NL1,1,6
2019,NUTS,2016,NL2,1,24
2019,NUTS,2016,NL3,1,54
2019,NUTS,2016,NL4,1,18
2019,NUTS,2016,PL2,1,6
2019,NUTS,2016,PL4,1,1
2019,NUTS,2016,PL5,1,2
2019,NUTS,2016,PL9,1,13
2019,NUTS,2016,PT1,1,31
2019,NUTS,2016,PT3,1,1
2019,NUTS,2016,RO1,1,1
2019,NUTS,2016,RO2,1,3
2019,NUTS,2016,RO3,1,2
2019,NUTS,2016,SE1,1,17
2019,NUTS,2016,SE2,1,14
2019,NUTS,2016,SE3,1,2
2019,NUTS,2016,SI0,1,30
2019,NUTS,2016,SK0,1,9
2019,NUTS,2016,UKC,1,1
2019,NUTS,2016,UKD,1,5
2019,NUTS,2016,UKF,1,5
2019,NUTS,2016,UKG,1,4
2019,NUTS,2016,UKH,1,2
2019,NUTS,2016,UKI,1,14
2019,NUTS,2016,UKJ,1,2
2019,NUTS,2016,UKK,1,2
2019,NUTS,2016,UKM,1,9
2019,NUTS,2016,UKN,1,1
2020,NUTS,2016,AT1,1,24
2020,NUTS,2016,AT2,1,19
2020,NUTS,2016,AT3,1,3
2020,NUTS,2016,BE1,1,49
2020,NUTS,2016,BE2,1,57
2020,NUTS,2016,BE3,1,8
2020,NUTS,2016,BG3,1,1
2020,NUTS,2016,BG4,1,1
2020,NUTS,2016,CY0,1,2
2020,NUTS,2016,CZ0,1,17
2020,NUTS,2016,DE1,1,34
2020,NUTS,2016,DE2,1,58
2020,NUTS,2016,DE3,1,10
2020,NUTS,2016,DE4,1,9
2020,NUTS,2016,DE5,1,2
2020,NUTS,2016,DE6,1,2
2020,NUTS,2016,DE7,1,18
2020,NUTS,2016,DE8,1,2
2020,NUTS,2016,DE9,1,12
2020,NUTS,2016,DEA,1,56
2020,NUTS,2016,DEB,1,3
2020,NUTS,2016,DED,1,7
2020,NUTS,2016,DEF,1,4
2020,NUTS,2016,DK0,1,43
2020,NUTS,2016,EE0,1,10
2020,NUTS,2016,ES1,1,1
2020,NUTS,2016,ES2,1,11
2020,NUTS,2016,ES3,1,33
2020,NUTS,2016,ES4,1,4
2020,NUTS,2016,ES5,1,30
2020,NUTS,2016,ES6,1,4
2020,NUTS,2016,ES7,1,1
2020,NUTS,2016,FI1,1,40
2020,NUTS,2016,FR1,1,46
2020,NUTS,2016,FRC,1,10
2020,NUTS,2016,FRF,1,4
2020,NUTS,2016,FRG,1,1
2020,NUTS,2016,FRH,1,1
2020,NUTS,2016,FRI,1,3
2020,NUTS,2016,FRJ,1,3
2020,NUTS,2016,FRK,1,8
2020,NUTS,2016,FRL,1,8
2020,NUTS,2016,HR0,1,9
2020,NUTS,2016,HU1,1,7
2020,NUTS,2016,HU3,1,2
2020,NUTS,2016,IE0,1,11
2020,NUTS,2016,ITC,1,85
2020,NUTS,2016,ITF,1,8
2020,NUTS,2016,ITG,1,8
2020,NUTS,2016,ITH,1,46
2020,NUTS,2016,ITI,1,60
2020,NUTS,2016,LT0,1,4
2020,NUTS,2016,LU0,1,4
2020,NUTS,2016,LV0,1,3
2020,NUTS,2016,NL1,1,28
2020,NUTS,2016,NL2,1,25
